Proposal Data:  V1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposal Date:,,,12/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tax Type:,,,Before Tax ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Owner Sector:,,,Commercial ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal Income Tax Rate:,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Income Tax Rate:,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Discount Rate:,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Escalation Rate:,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposal Summary Table,,,IRR - Term,LCOE PV Generation,Net Present Value,Payback Period,Total Payments,Total Incentives,Net Payments,Electric Bill Savings - Term,Upfront Payment ,,,,,,,,,,,,,,,,,,,,,,,,
Cash Purchase,,,0.2109,-0.0001,2498890.213,3.5261,2564908.8,2567617.297,-2708.497,5846529.625,2564908.8,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility 1 Data:  Meter #1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project Cost and Utility Data,,,,,Solar PV System Data,,,,,Energy Storage System Data,,,,,FacilityLocation,,,,,Rate Schedules ,,,,,,,,,,,,,,,
4/19/2021,19:30,162.84,0.02482,0,0,162.81518,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,19:45,161.28,0.01862,0,0,161.26138,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,20:00,170.04,0.01241,0,0,170.02759,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,20:15,178.8,0.00621,0,0,178.79379,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,20:30,181.2,0,0,0,181.2,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,20:45,183.6,0,0,0,183.6,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,21:00,186.78,0,0,0,186.78,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,21:15,189.96,0,0,0,189.96,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,21:30,190.92,0,0,0,190.92,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,21:45,191.88,0,0,0,191.88,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,22:00,192.66,0,0,0,192.66,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,22:15,193.44,0,0,0,193.44,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,22:30,190.92,0,0,0,190.92,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,22:45,188.4,0,0,0,188.4,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,23:00,188.16,0,0,0,188.16,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,23:15,187.92,0,0,0,187.92,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,23:30,188.22,0,0,0,188.22,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,23:45,188.52,0,0,0,188.52,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,0:00,190.38,0,0,0,190.38,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,0:15,192.24,0,0,0,192.24,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,0:30,192.3,0,0,0,192.3,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,0:45,192.36,0,0,0,192.36,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,1:00,192,0,0,0,192,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,1:15,191.64,0,0,0,191.64,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,1:30,191.94,0,0,0,191.94,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,1:45,192.24,0,0,0,192.24,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,2:00,192.06,0,0,0,192.06,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,2:15,191.88,0,0,0,191.88,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,2:30,195.96,0,0,0,195.96,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,2:45,200.04,0,0,0,200.04,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,3:00,198.66,0,0,0,198.66,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,3:15,197.28,0,0,0,197.28,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,3:30,198,0,0,0,198,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,3:45,198.72,0,0,0,198.72,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,4:00,197.52,0,0,0,197.52,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,4:15,196.32,0,0,0,196.32,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,4:30,196.8,0,0,0,196.8,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,4:45,197.28,0,0,0,197.28,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,5:00,199.5,0,0,0,199.5,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,5:15,201.72,0,0,0,201.72,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,5:30,211.14,0,0,0,211.14,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,5:45,220.56,2.18024,0,0,218.37976,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,6:00,226.98,4.36048,0,0,222.61952,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,6:15,233.4,6.54072,0,0,226.85928,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,6:30,231.3,8.72096,0,0,222.57904,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,6:45,229.2,60.9539,0,0,168.2461,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,7:00,230.04,113.18684,0,0,116.85316,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,7:15,230.88,165.41978,0,0,65.46022,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,7:30,233.64,217.65272,0,0,15.98728,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,7:45,236.4,289.66601,0,0,-53.26601,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,8:00,244.2,361.6793,0,0,-117.4793,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,8:15,252,433.69259,0,0,-181.69259,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,8:30,253.86,505.70588,0,0,-251.84588,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,8:45,255.72,538.3583,0,0,-282.6383,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,9:00,256.68,571.01072,0,0,-314.33072,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,9:15,257.64,603.66314,0,0,-346.02314,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,9:30,253.86,636.31556,0,0,-382.45556,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,9:45,250.08,698.03292,0,0,-447.95292,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,10:00,251.16,759.75028,0,0,-508.59028,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,10:15,252.24,821.46764,0,0,-569.22764,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,10:30,256.56,883.185,0,0,-626.625,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,10:45,260.88,924.03084,0,0,-663.15084,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,11:00,254.82,964.87669,0,0,-710.05669,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,11:15,248.76,1005.72253,0,0,-756.96253,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,11:30,242.58,1046.56838,0,0,-803.98838,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,11:45,236.4,1013.62263,0,0,-777.22263,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,12:00,237.54,980.67688,0,0,-743.13688,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,12:15,238.68,947.73113,0,0,-709.05113,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,12:30,233.28,914.78538,0,0,-681.50538,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,12:45,227.88,936.30555,0,0,-708.42555,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,13:00,230.22,957.82572,0,0,-727.60572,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,13:15,232.56,979.34589,0,0,-746.78589,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,13:30,226.5,1000.86606,0,0,-774.36606,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,13:45,220.44,1012.41764,0,0,-791.97764,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,14:00,217.68,1023.96922,0,0,-806.28922,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,14:15,214.92,1035.5208,0,0,-820.6008,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,14:30,211.98,1047.07238,0,0,-835.09238,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,14:45,209.04,1012.91944,0,0,-803.87944,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,15:00,213.9,978.7665,0,0,-764.8665,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,15:15,218.76,944.61356,0,0,-725.85356,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,15:30,217.5,910.46063,0,0,-692.96063,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,15:45,216.24,861.43714,0,0,-645.19714,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,16:00,217.2,812.41366,0,0,-595.21366,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,16:15,218.16,763.39017,0,0,-545.23017,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,16:30,218.16,714.36669,0,0,-496.20669,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,16:45,218.16,645.2638,0,0,-427.1038,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,17:00,202.02,576.16091,0,0,-374.14091,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,17:15,185.88,507.05802,0,0,-321.17802,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,17:30,188.46,437.95513,0,0,-249.49513,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,17:45,191.04,367.56421,0,0,-176.52421,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,18:00,194.76,297.1733,0,0,-102.4133,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,18:15,198.48,226.78239,0,0,-28.30239,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,18:30,198.24,156.39148,0,0,41.84852,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,18:45,198,117.63285,0,0,80.36715,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,19:00,195.12,78.87421,0,0,116.24579,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,19:15,192.24,40.11557,0,0,152.12443,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,19:30,191.1,1.35693,0,0,189.74307,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,19:45,189.96,1.0177,0,0,188.9423,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,20:00,194.46,0.67846,0,0,193.78154,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,20:15,198.96,0.33923,0,0,198.62077,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,20:30,199.92,0,0,0,199.92,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,20:45,200.88,0,0,0,200.88,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,21:00,200.46,0,0,0,200.46,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,21:15,200.04,0,0,0,200.04,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,21:30,203.22,0,0,0,203.22,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,21:45,206.4,0,0,0,206.4,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,22:00,206.04,0,0,0,206.04,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,22:15,205.68,0,0,0,205.68,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,22:30,202.38,0,0,0,202.38,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,22:45,199.08,0,0,0,199.08,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,23:00,196.98,0,0,0,196.98,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,23:15,194.88,0,0,0,194.88,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,23:30,198.36,0,0,0,198.36,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,23:45,201.84,0,0,0,201.84,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,0:00,201.66,0,0,0,201.66,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,0:15,201.48,0,0,0,201.48,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,0:30,198.66,0,0,0,198.66,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,0:45,195.84,0,0,0,195.84,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,1:00,196.32,0,0,0,196.32,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,1:15,196.8,0,0,0,196.8,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,1:30,197.94,0,0,0,197.94,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,1:45,199.08,0,0,0,199.08,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,2:00,196.98,0,0,0,196.98,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,2:15,194.88,0,0,0,194.88,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,2:30,194.46,0,0,0,194.46,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,2:45,194.04,0,0,0,194.04,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,3:00,195.12,0,0,0,195.12,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,3:15,196.2,0,0,0,196.2,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,3:30,194.7,0,0,0,194.7,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,3:45,193.2,0,0,0,193.2,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,4:00,194.04,0,0,0,194.04,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,4:15,194.88,0,0,0,194.88,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,4:30,195.36,0,0,0,195.36,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,4:45,195.84,0,0,0,195.84,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,5:00,199.08,0,0,0,199.08,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,5:15,202.32,0,0,0,202.32,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,5:30,211.2,0,0,0,211.2,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,5:45,220.08,1.62291,0,0,218.45709,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,6:00,226.74,3.24582,0,0,223.49418,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,6:15,233.4,4.86872,0,0,228.53128,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,6:30,228.48,6.49163,0,0,221.98837,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,6:45,223.56,54.06581,0,0,169.49419,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,7:00,227.04,101.63998,0,0,125.40002,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,7:15,230.52,149.21415,0,0,81.30585,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,7:30,235.32,196.78833,0,0,38.53167,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,7:45,240.12,275.45163,0,0,-35.33163,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,8:00,240.84,354.11493,0,0,-113.27493,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,8:15,241.56,432.77823,0,0,-191.21823,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,8:30,236.7,511.44153,0,0,-274.74153,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,8:45,231.84,583.72209,0,0,-351.88209,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,9:00,231.06,656.00264,0,0,-424.94264,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,9:15,230.28,728.2832,0,0,-498.0032,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,9:30,238.32,800.56375,0,0,-562.24375,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,9:45,246.36,848.76178,0,0,-602.40178,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,10:00,247.26,896.95981,0,0,-649.69981,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,10:15,248.16,945.15784,0,0,-696.99784,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,10:30,250.92,993.35588,0,0,-742.43588,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,10:45,253.68,1026.04491,0,0,-772.36491,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,11:00,244.5,1058.73394,0,0,-814.23394,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,11:15,235.32,1091.42297,0,0,-856.10297,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,11:30,234.12,1124.112,0,0,-889.992,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,11:45,232.92,1138.46425,0,0,-905.54425,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,12:00,226.68,1152.8165,0,0,-926.1365,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,12:15,220.44,1167.16875,0,0,-946.72875,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,12:30,217.86,1181.521,0,0,-963.661,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,12:45,215.28,1181.47181,0,0,-966.19181,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,13:00,216.18,1181.42263,0,0,-965.24263,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,13:15,217.08,1181.37344,0,0,-964.29344,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,13:30,220.08,1181.32425,0,0,-961.24425,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,13:45,223.08,1164.46141,0,0,-941.38141,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,14:00,221.76,1147.59856,0,0,-925.83856,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,14:15,220.44,1130.73572,0,0,-910.29572,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,14:30,214.44,1113.87288,0,0,-899.43288,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,14:45,208.44,1074.41616,0,0,-865.97616,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,15:00,211.62,1034.95944,0,0,-823.33944,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,15:15,214.8,995.50272,0,0,-780.70272,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,15:30,215.04,956.046,0,0,-741.006,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,15:45,215.28,835.20156,0,0,-619.92156,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,16:00,214.74,714.35713,0,0,-499.61713,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,16:15,214.2,593.51269,0,0,-379.31269,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,16:30,219.42,472.66825,0,0,-253.24825,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,16:45,224.64,463.89357,0,0,-239.25357,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,17:00,208.92,455.11889,0,0,-246.19889,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,17:15,193.2,446.34421,0,0,-253.14421,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,17:30,187.98,437.56953,0,0,-249.58953,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,17:45,182.76,366.8588,0,0,-184.0988,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,18:00,177.6,296.14807,0,0,-118.54807,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,18:15,172.44,225.43734,0,0,-52.99734,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,18:30,170.04,154.72661,0,0,15.31339,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,18:45,167.64,116.71934,0,0,50.92066,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,19:00,165.24,78.71208,0,0,86.52792,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,19:15,162.84,40.70481,0,0,122.13519,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,19:30,170.64,2.69755,0,0,167.94245,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,19:45,178.44,2.02316,0,0,176.41684,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,20:00,183.3,1.34877,0,0,181.95123,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,20:15,188.16,0.67439,0,0,187.48561,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,20:30,190.86,0,0,0,190.86,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,20:45,193.56,0,0,0,193.56,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,21:00,197.64,0,0,0,197.64,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,21:15,201.72,0,0,0,201.72,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,21:30,200.76,0,0,0,200.76,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,21:45,199.8,0,0,0,199.8,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,22:00,198.6,0,0,0,198.6,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,22:15,197.4,0,0,0,197.4,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,22:30,200.52,0,0,0,200.52,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,22:45,203.64,0,0,0,203.64,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,23:00,202.5,0,0,0,202.5,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,23:15,201.36,0,0,0,201.36,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,23:30,201.18,0,0,0,201.18,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,23:45,201,0,0,0,201,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,0:00,200.88,0,0,0,200.88,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,0:15,200.76,0,0,0,200.76,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,0:30,200.28,0,0,0,200.28,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,0:45,199.8,0,0,0,199.8,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,1:00,199.68,0,0,0,199.68,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,1:15,199.56,0,0,0,199.56,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,1:30,199.8,0,0,0,199.8,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,1:45,200.04,0,0,0,200.04,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,2:00,199.44,0,0,0,199.44,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,2:15,198.84,0,0,0,198.84,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,2:30,198.66,0,0,0,198.66,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,2:45,198.48,0,0,0,198.48,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,3:00,198.84,0,0,0,198.84,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,3:15,199.2,0,0,0,199.2,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,3:30,199.32,0,0,0,199.32,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,3:45,199.44,0,0,0,199.44,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
