hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
1965,3/23/2009 20:00,0,0,0,11.6,13.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,3/23/2009 21:00,0,0,0,10.75,13.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,3/23/2009 22:00,0,0,0,10.39,13.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,3/23/2009 23:00,0,0,0,10.02,12.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,3/24/2009 0:00,0,0,0,9.66,12.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,3/24/2009 1:00,0,0,0,8.92,12.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,3/24/2009 2:00,0,0,0,8.18,12.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,3/24/2009 3:00,0,0,0,7.44,12.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,3/24/2009 4:00,0,0,0,7.36,12.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,3/24/2009 5:00,0,0,0,7.27,10.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,3/24/2009 6:00,42,0,42,7.19,10.1,0,6.8662615,94.01692,81.9429,0,,42,0,41.46478,0.063807435,0,40.862915,0.00066853,0,39.12528,0.000213015,38.342983,38.342224,15805.889,7.8162503,13893.743,14766.131,14766.131,14766.131,14559.404,14558.452,2163.5918,0,0,3.5079591,0,14554.944,1000,14191.07,14120.11523
1976,3/24/2009 7:00,48,0,48,7.97,10.1,0,17.913036,104.42148,69.29082,0,,48,0,46.821766,0.07292279,0,46.142147,0.000764034,0,44.18002,0.000243446,43.296658,43.29607,17847.85,8.677162,15876.807,16825.713,16825.713,16825.713,16590.152,16588.877,2128.37,0,0,4.5088406,0,16584.37,1000,16169.759,16088.91016
1977,3/24/2009 8:00,87,0,87,8.75,11.56,0,28.417576,116.09281,57.044773,0,,87,0,85.26274,0.13217255,0,84.02515,0.001384811,0,80.4521,0.000441246,78.84349,78.84273,32501.26,9.928721,30303.535,31961.682,31961.682,31961.682,31514.219,31509.525,2113.9924,0,0,16.199108,0,31493.326,1000,30705.994,30552.46289
1978,3/24/2009 9:00,298,66,258,9.53,11.56,0,37.81049,130.09789,45.71183,0,,298,45.560104,266.22885,0.45272896,45.498215,262.36453,0.004743377,44.515186,251.20786,0.001511395,289.81006,289.80725,119466.734,13.862701,118086.734,122620.74,122620.74,122620.74,120904.055,120836.695,2142.059,0,0,238.82451,0,120597.87,999.99994,117582.92,116995.0078
1979,3/24/2009 10:00,152,0,152,10.5,11.56,0,45.21112,147.58815,36.29618,0,,152,0,149.867,0.23092215,0,147.69168,0.002419441,0,141.4113,0.000770913,138.58383,138.58293,57127.715,12.571855,54953.625,57385.812,57385.812,57385.812,56582.41,56567.68,2144.5437,0,0,52.503365,0,56515.176,999.99994,55102.297,54826.78516
1980,3/24/2009 11:00,135,0,135,11.46,10.4,0,49.401142,168.91302,30.711315,0,,135,0,132.87544,0.20509534,0,130.94675,0.002148845,0,125.378426,0.000684693,122.87153,122.87013,50650.375,13.43041,48440.215,50448.137,50448.137,50448.137,49741.863,49730.727,2160.9697,0,0,40.782368,0,49689.94,999.99994,48447.695,48205.45703
1981,3/24/2009 12:00,132,0,132,12.43,10.4,0,49.324696,192.03128,31.133797,0,,132,0,129.8754,0.20053767,0,127.99024,0.002101093,0,122.547646,0.000669477,120.09734,120.09561,49507.11,14.355917,47292.3,49098.24,49098.24,49098.24,48410.863,48400.31,2159.528,0,0,38.61563,0,48361.69,999.99994,47152.65,46916.88672
1982,3/24/2009 13:00,161,0,161,14.54,10.4,0,45.00542,213.24275,37.35704,0,,161,0,158.81006,0.24459517,0,156.50493,0.002562697,0,149.84978,0.000816559,146.85359,146.85248,60536.812,16.895004,58387.566,60074.613,60074.613,60074.613,59233.56,59217.8,2162.0498,0,0,57.85912,0,59159.94,999.99994,57680.94,57392.53906
1983,3/24/2009 14:00,152,0,152,16.65,13.48,0,37.522087,230.60246,47.105453,0,,152,0,149.86906,0.23092215,0,147.69371,0.002419441,0,141.41325,0.000770913,138.58574,138.58435,57128.293,18.49977,54954.08,56233.41,56233.41,56233.41,55446.14,55432.19,2156.1155,0,0,50.50226,0,55381.688,999.99994,53997.15,53727.16016
1984,3/24/2009 15:00,114,0,114,18.76,13.48,0,28.0862,244.51552,58.59356,0,,114,0,112.09391,0.17319162,0,110.46686,0.00181458,0,105.76942,0.000578185,103.654594,103.65281,42728.555,20.143517,40499.395,41213.04,41213.04,41213.04,40636.047,40628.348,2124.7478,0,0,26.936594,0,40601.41,1000,39586.375,39388.44531
1985,3/24/2009 16:00,53,0,53,18.36,13.48,0,17.566452,256.13943,70.90576,0,,53,0,51.814735,0.08051891,0,51.06264,0.000843621,0,48.891277,0.000268805,47.913715,47.912876,19751.195,18.999523,17732.818,18126.445,18126.445,18126.445,17872.676,17871.197,2139.0676,0,0,5.235125,0,17865.963,1000,17419.314,17332.2168
1986,3/24/2009 17:00,13,0,13,17.95,16.99,0,6.525171,266.53452,83.57283,0,,13,0,12.71113,0.01974992,0,12.526627,0.000206926,0,11.99395,6.59E-05,11.754135,11.753865,4845.264,18.078735,3497.5774,3575.2107,3575.2107,3575.2107,3525.1577,3525.0981,2098.1816,0,0,0.20173144,0,3524.8965,1000,3436.7742,3419.590088
1987,3/24/2009 18:00,0,0,0,17.54,16.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,3/24/2009 19:00,0,0,0,15.96,16.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,3/24/2009 20:00,0,0,0,14.38,11.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,3/24/2009 21:00,0,0,0,12.8,11.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,3/24/2009 22:00,0,0,0,12.51,11.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,3/24/2009 23:00,0,0,0,12.22,9.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,3/25/2009 0:00,0,0,0,11.92,9.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,3/25/2009 1:00,0,0,0,11.46,9.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,3/25/2009 2:00,0,0,0,10.99,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,3/25/2009 3:00,0,0,0,10.53,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,3/25/2009 4:00,0,0,0,9.64,6.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,3/25/2009 5:00,1,24,1,8.75,5.02,0,-4.0025077,83.76944,90,0,,1,0,1.0684922,0.001519225,0,1.0529829,0,0,1.0082064,0,0.98804224,0.98803365,407.299,8.772247,43.273514,42.714108,36.02116,36.02116,35.516865,35.516853,1711.2316,0,0,1.74E-05,0,35.516838,1000.0009,34.628918,34.4557724
1999,3/25/2009 6:00,86,288,49,7.86,5.02,0,7.1848783,93.77268,81.67132,0,,86,42.85157,51.4864,0.13065332,40.27388,50.739063,0.001368894,28.385696,48.58146,0.000436175,75.42824,75.42852,31094.66,9.558379,28912.06,30531.947,30531.947,30531.947,30104.5,30099.846,2058.9485,0,0,14.454276,0,30085.393,1000,29333.258,29186.5918
2000,3/25/2009 7:00,268,548,96,7.6,5.02,0,18.239117,104.1772,69.01098,0,,268,196.84277,103.20401,0.4071522,193.82544,101.70599,0.004265856,176.46039,97.38109,0.001359242,268.36597,268.37628,110629.62,13.642869,109116.875,113388.484,113388.484,113388.484,111801.05,111741.88,2122.9429,0,0,202.48622,0,111539.4,1000,108750.914,108207.1563
2001,3/25/2009 8:00,475,642,166,7.35,7.27,0,28.759705,115.85614,56.74579,0,,475,352.16895,177.43788,0.7216317,350.5287,174.86235,0.007560751,336.09323,167.42657,0.002409104,493.45178,493.4321,203405.19,16.964968,203362,208887.9,208887.9,208887.9,205963.3,205767.92,2141.2798,0,0,689.88696,0,205078.03,1000,199951.1,198951.3281
2002,3/25/2009 9:00,451,247,299,7.09,7.27,0,38.17614,129.89125,45.380684,0,,451,172.7342,310.16913,0.68517035,172.56659,305.667,0.007178735,168.91074,292.66895,0.00228738,452.3503,452.35196,186470.56,15.904484,186173.11,191919.78,191919.78,191919.78,189232.9,189070.03,2149.3713,0,0,584.882,0,188485.16,999.99994,183773.02,182854.1563
2003,3/25/2009 10:00,177,3,175,7.58,7.27,0,45.601494,147.46231,35.922443,0,,177,2.266822,172.92061,0.26890278,2.266822,170.41066,0.002817375,2.2402034,163.1642,0.000897708,162.09718,162.0967,66821.56,10.7386,64727.35,67985.84,67985.84,67985.84,67034.05,67013.58,2152.0674,0,0,73.82756,0,66939.75,999.99994,65266.258,64939.92578
2004,3/25/2009 11:00,171,0,171,8.06,9.82,0,49.800938,168.9414,30.311096,0,,171,0,168.85265,0.2597874,0,166.40175,0.002721871,0,159.32576,0.000867277,156.14009,156.13666,64364.44,10.654387,62247.47,65405.28,65405.28,65405.28,64489.605,64470.598,2146.2483,0,0,68.23438,0,64402.363,999.99994,62792.305,62478.34375
2005,3/25/2009 12:00,252,7,247,8.55,9.82,0,49.700974,192.24115,30.771437,0,,252,5.6328726,245.49458,0.38284463,5.6328726,241.93121,0.004011178,5.5867243,231.64345,0.001278093,232.48682,232.48581,95837.84,12.413015,94099.625,98217.91,98217.91,98217.91,96842.83,96799.445,2136.665,0,0,152.90157,0,96646.54,999.99994,94230.375,93759.22656
2006,3/25/2009 13:00,285,13,276,8.97,9.82,0,45.33263,213.5695,37.074394,0,,285,10.096571,275.09558,0.43297905,10.096571,271.10254,0.004536451,9.968666,259.5743,0.001445462,264.15353,264.15158,108891.72,13.359178,107346.85,111672.41,111672.41,111672.41,110108.99,110052.23,2128.3455,0,0,197.3523,0,109854.875,999.99994,107108.51,106572.9609
2007,3/25/2009 14:00,296,39,272,9.4,9.31,0,37.79896,230.96736,46.88943,0,,296,26.761293,281.03467,0.44969052,26.761293,276.95544,0.004711542,26.14143,265.1783,0.001501252,285.4948,285.49237,117687.68,14.295348,116279.42,120575.94,120575.94,120575.94,118887.76,118823.98,2160.2058,0,0,232.41261,0,118591.57,1000,115626.78,115048.6406
2008,3/25/2009 15:00,134,0,134,9.83,9.31,0,28.325169,244.87965,58.419556,0,,134,0,132.06009,0.2035761,0,130.14323,0.002132928,0,124.60908,0.000679621,122.11756,122.11685,50340.465,11.923943,48129.008,50381.363,50381.363,50381.363,49676.023,49664.758,2147.8423,0,0,40.520317,0,49624.234,999.99994,48383.63,48141.71094
2009,3/25/2009 16:00,92,0,92,9.67,9.31,0,17.782133,256.49307,70.7546,0,,92,0,90.48117,0.13976867,0,89.16783,0.001464398,0,85.3761,0.000466605,83.66904,83.667816,34490.168,11.104655,32280.18,33907.215,33907.215,33907.215,33432.516,33427.504,2167.1045,0,0,18.473953,0,33409.03,1000,32573.805,32410.93555
2010,3/25/2009 17:00,14,0,14,9.51,8.06,0,6.7308097,266.87994,83.43033,0,,14,0,13.695739,0.021269146,0,13.496944,0.000222843,0,12.923006,7.10E-05,12.664616,12.664639,5220.6885,9.744771,3841.4883,4030.1765,4030.1765,4030.1765,3973.7542,3973.6794,2112.3916,0,0,0.25788668,0,3973.4216,1000,3874.086,3854.715576
2011,3/25/2009 18:00,0,0,0,9.35,8.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3/25/2009 19:00,0,0,0,8.53,8.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,3/25/2009 20:00,0,0,0,7.71,6.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3/25/2009 21:00,0,0,0,6.89,6.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3/25/2009 22:00,0,0,0,6.51,6.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3/25/2009 23:00,0,0,0,6.13,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3/26/2009 0:00,0,0,0,5.75,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3/26/2009 1:00,0,0,0,5.39,4.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3/26/2009 2:00,0,0,0,5.03,2.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,3/26/2009 3:00,0,0,0,4.66,2.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3/26/2009 4:00,0,0,0,4.39,2.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3/26/2009 5:00,1,0,1,4.12,3.82,0,-3.6833348,83.52834,90,0,,1,0,1.0681616,0.001519225,0,1.0526572,0,0,1.0078945,0,0.9877366,0.987732,407.17462,4.1440554,43.248627,42.530743,35.76421,35.76421,35.26351,35.2635,1672.3513,0,0,1.67E-05,0,35.263485,1000.00055,34.381897,34.20998764
2023,3/26/2009 6:00,42,0,42,3.85,3.82,0,7.502924,93.52869,81.4003,0,,42,0,41.343613,0.063807435,0,40.743507,0.00066853,0,39.01095,0.000213015,38.230938,38.230564,15759.666,4.7810802,13848.968,14868.573,14868.573,14868.573,14660.413,14659.424,2138.165,0,0,3.5290961,0,14655.895,1000,14289.497,14218.0498
2024,3/26/2009 7:00,128,21,121,4.36,3.82,0,18.564425,103.932594,68.73204,0,,128,7.9753265,120.00969,0.19446076,7.8530755,118.267746,0.002037424,7.163233,113.23858,0.00064919,117.994415,117.992134,48639.797,7.233621,46422.016,49365.312,49365.312,49365.312,48674.195,48663.402,2154.0264,0,0,39.000534,0,48624.402,999.99994,47408.793,47171.74609
2025,3/26/2009 8:00,314,182,226,4.87,0.18,0,29.100908,115.61852,56.44802,0,,314,100.00429,232.95158,0.47703657,99.57731,229.57027,0.004998055,95.5478,219.80812,0.001592544,309.05035,309.0456,127398.5,14.468177,126145.57,130707.23,130707.23,130707.23,128877.26,128802.445,2156.7866,0,0,272.1216,0,128530.33,999.99994,125317.07,124690.4844
2026,3/26/2009 9:00,586,586,221,5.38,0.18,0,38.540848,129.68312,45.050903,0,,586,413.8597,237.42288,0.8902657,413.53845,233.97667,0.00932758,404.94778,224.02715,0.002972073,616.3983,616.39606,254093.75,24.523708,254672.4,255043.11,255043.11,255043.11,251472.3,251178.12,2129.5708,0,0,1021.93396,0,250156.2,999.9999,243902.3,242682.7813
2027,3/26/2009 10:00,746,775,190,6.58,0.18,0,45.991066,147.33517,35.549812,0,,746,628.95935,209.49669,1.1333417,628.95935,206.45583,0.011874359,621.75494,197.67659,0.00378356,803.04663,803.04333,331036.25,31.520504,331904.28,324449.22,324449.22,324449.22,319906.66,319442.12,2153.0825,1371.9987,0,1660.2489,0,317781.9,1000.0002,308465.34,306923.0313
2028,3/26/2009 11:00,773,721,220,7.77,3.2,0,50.199997,168.97047,29.9116,0,,773,623.90784,241.8334,1.1743606,623.90784,238.32318,0.012304128,619.1139,228.18883,0.003920499,830.3605,830.35834,342300.12,28.836832,343117.84,338559.5,338559.5,338559.5,333819.16,333307.7,2139.4404,11897.694,0,1797.8151,0,331509.88,999.99994,311324.44,309767.8125
2029,3/26/2009 12:00,673,488,300,8.96,3.2,0,50.076126,192.45415,30.41066,0,,673,419.45938,322.86334,1.0224382,419.45938,318.17697,0.010712391,416.1136,304.64694,0.003413319,706.3487,706.3444,291175.88,26.880503,292012.72,290096.44,290096.44,290096.44,286033.75,285663.47,2152.6726,0,0,1326.8253,0,284336.66,1000,277228.22,275842.0938
2030,3/26/2009 13:00,690,578,277,9.71,3.2,0,45.658203,213.89961,36.794247,0,,690,462.43668,296.54974,1.0482651,462.43668,292.24533,0.010982987,456.68478,279.81802,0.00349954,721.7762,721.771,297536,28.021889,298395.38,295276.53,295276.53,295276.53,291142.2,290753.9,2137.892,0,0,1368.9902,0,289384.9,1000.00006,282150.28,280739.5313
2031,3/26/2009 14:00,235,22,221,10.47,2.96,0,38.074074,231.33447,46.6758,0,,235,15.576577,219.33882,0.35701782,15.576577,216.1551,0.003740582,15.220295,206.96342,0.001191872,217.74121,217.73933,89758.07,16.082687,87934.95,90676.3,90676.3,90676.3,89406.8,89370.54,2154.9849,0,0,131.34912,0,89239.19,999.99994,87008.21,86573.16406
2032,3/26/2009 15:00,167,4,165,11.22,2.96,0,28.562595,245.24486,58.247414,0,,167,2.2013464,163.1688,0.25371054,2.2013464,160.8004,0.002658201,2.1022606,153.9626,0.00084699,152.94438,152.94286,63047.246,15.162422,60918.68,63047.613,63047.613,63047.613,62164.945,62147.434,2156.6152,0,0,63.62056,0,62083.812,999.99994,60531.72,60229.05859
2033,3/26/2009 16:00,126,26,118,11.28,2.96,0,17.996645,256.84702,70.604706,0,,126,8.598713,119.803734,0.19142231,8.560319,118.06477,0.002005589,7.6994524,113.04424,0.000639046,118.329445,118.32785,48777.594,14.330148,46560.16,48343.734,48343.734,48343.734,47666.902,47656.637,2157.357,0,0,37.43273,0,47619.203,999.99994,46428.727,46196.58203
2034,3/26/2009 17:00,82,158,63,11.34,4.03,0,6.935688,267.22513,83.28852,0,,82,18.388659,62.576015,0.12457643,17.366018,61.667732,0.001305225,10.803718,59.045403,0.000415887,68.452545,68.45356,28218.234,12.984299,26059.686,27203.832,27203.832,27203.832,26822.979,26819.66,2135.2346,0,0,11.795901,0,26807.865,1000,26137.668,26006.97852
2035,3/26/2009 18:00,1,11,1,11.4,4.03,0,-4.2239256,277.2491,90,0,,1,0,1.0686971,0.001519225,0,1.0531849,0,0,1.0083997,0,0.9882317,0.98822874,407.37683,11.423738,43.27337,42.80516,36.170357,36.170357,35.66397,35.66396,1720.5529,0,0,1.76E-05,0,35.663944,1000.00073,34.772346,34.59848404
2036,3/26/2009 19:00,0,0,0,10.71,4.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,3/26/2009 20:00,0,0,0,10.02,2.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,3/26/2009 21:00,0,0,0,9.33,2.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,3/26/2009 22:00,0,0,0,8.86,2.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,3/26/2009 23:00,0,0,0,8.39,4.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,3/27/2009 0:00,0,0,0,7.92,4.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,3/27/2009 1:00,0,0,0,7.44,4.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,3/27/2009 2:00,0,0,0,6.97,6.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,3/27/2009 3:00,0,0,0,6.49,6.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,3/27/2009 4:00,0,0,0,5.73,6.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,3/27/2009 5:00,1,14,1,4.97,5.81,0,-3.3646688,83.287994,90,0,,1,0,1.0678316,0.001519225,0,1.0523319,0,0,1.007583,0,0.9874314,0.98741925,407.04196,4.9911246,43.211544,42.523197,35.766083,35.766083,35.265358,35.265347,1736.7563,0,0,1.75E-05,0,35.26533,1000.0008,34.383698,34.21178055
2047,3/27/2009 6:00,70,119,54,4.21,5.81,0,7.8202605,93.28491,81.12997,0,,70,18.131645,55.524445,0.10634573,17.097214,54.7185,0.001114216,12.407956,52.39167,0.000355026,63.503983,63.503906,26178.625,5.56858,24045.672,25744.182,25744.182,25744.182,25383.762,25380.754,2132.0786,0,0,10.553292,0,25370.201,1000,24735.947,24612.26758
2048,3/27/2009 7:00,83,0,83,4.39,5.81,0,18.888817,103.68765,68.454155,0,,83,0,81.58567,0.12609565,0,80.40145,0.001321142,0,76.9825,0.000420959,75.44326,75.44294,31099.826,6.0039997,28912.816,30901.705,30901.705,30901.705,30469.082,30464.812,2139.895,0,0,15.212611,0,30449.6,1000,29688.36,29539.91797
2049,3/27/2009 8:00,141,0,141,4.57,5.14,0,29.44105,115.37992,56.15161,0,,141,0,139.23042,0.21421069,0,137.20949,0.002244349,0,131.37485,0.000715123,128.74806,128.74808,53073.47,7.4464307,50874.938,54049.895,54049.895,54049.895,53293.195,53280.09,2138.5686,0,0,46.59398,0,53233.496,999.99994,51902.656,51643.14453
2050,3/27/2009 9:00,310,70,266,4.75,5.14,0,38.904472,129.47342,44.72263,0,,310,49.77988,274.5857,0.47095966,49.750896,270.60007,0.004934385,48.73743,259.0932,0.001572257,301.67554,301.67126,124357.73,11.489801,123055.7,128763.67,128763.67,128763.67,126960.93,126888.15,2156.7166,0,0,263.97617,0,126624.17,999.9999,123458.57,122841.2734
2051,3/27/2009 10:00,188,2,187,4.84,5.14,0,46.379707,147.20667,35.178425,0,,188,1.1290658,184.94255,0.28561425,1.1290658,182.2581,0.002992466,1.1164514,174.50784,0.000953498,172.11273,172.11044,70947.64,8.685213,68894.88,72845.09,72845.09,72845.09,71825.234,71801.805,2155.5095,0,0,84.764244,0,71717.05,999.99994,69924.12,69574.5
2052,3/27/2009 11:00,277,9,270,4.93,5.26,0,50.598213,169.00014,29.51294,0,,277,7.883529,268.8624,0.42082524,7.883529,264.95984,0.004409112,7.824756,253.69281,0.001404888,256.2886,256.28668,105648.18,10.611427,104054.03,109227.75,109227.75,109227.75,107698.516,107644.48,2125.6865,0,0,188.80042,0,107455.68,999.99994,104769.29,104245.4375
2053,3/27/2009 12:00,213,4,210,5.02,5.26,0,50.45006,192.67018,30.051567,0,,213,3.367691,207.98326,0.32359487,3.367691,204.96437,0.0033904,3.3415406,196.24855,0.001080293,195.59935,195.59694,80630.414,9.356042,78688.72,82992.04,82992.04,82992.04,81830.1,81799.984,2160.375,0,0,110.42465,0,81689.56,999.99994,79647.32,79249.08594
2054,3/27/2009 13:00,311,18,298,4.98,5.26,0,45.982075,214.23299,36.516663,0,,311,14.5286665,297.42395,0.47247887,14.5286665,293.1068,0.004950303,14.35122,280.64288,0.001577329,289.09576,289.09268,119172.875,11.388679,117788.18,123303.805,123303.805,123303.805,121577.555,121510.89,2155.3345,0,0,242.77574,0,121268.11,999.99994,118236.41,117645.2266
2055,3/27/2009 14:00,254,15,245,4.95,3.99,0,38.347385,231.70363,46.464577,0,,254,9.991857,243.65433,0.38588306,9.991857,240.11768,0.004043012,9.766143,229.90701,0.001288236,234.88097,234.87962,96822.375,10.606795,95098.21,99848.3,99848.3,99848.3,98450.42,98406.92,2167.87,0,0,159.54254,0,98247.375,999.99994,95791.195,95312.23438
2056,3/27/2009 15:00,147,0,147,4.92,3.99,0,28.798462,245.61098,58.077118,0,,147,0,145.02702,0.22332603,0,142.92195,0.002339854,0,136.8444,0.000745554,134.10825,134.10594,55282.645,8.149781,53096.62,56274.473,56274.473,56274.473,55486.63,55472.777,2160.211,0,0,50.743534,0,55422.03,999.99994,54036.48,53766.30078
2057,3/27/2009 16:00,138,44,124,4.91,3.99,0,18.20998,257.20108,70.45605,0,,138,14.986918,126.12528,0.209653,14.925818,124.29456,0.002196597,13.441238,119.00912,0.000699908,129.80203,129.79852,53506.855,8.036042,51310.535,54406.453,54406.453,54406.453,53644.766,53631.758,2155.0208,0,0,47.429913,0,53584.33,999.99994,52244.723,51983.49609
2058,3/27/2009 17:00,64,95,52,4.91,5.49,0,7.1398015,267.5699,83.14738,0,,64,11.519686,51.34173,0.09723038,10.923887,50.596508,0.001018712,6.891836,48.444965,0.000324595,54.230385,54.229042,22354.393,6.0943856,20282.201,21680.385,21680.385,21680.385,21376.86,21374.72,2125.5232,0,0,7.4922495,0,21367.229,1000,20833.049,20728.88281
2059,3/27/2009 18:00,1,8,1,4.9,5.49,0,-4.017043,277.59045,90,0,,1,0,1.0684795,0.001519225,0,1.0529705,0,0,1.0081944,0,0.9880306,0.98800355,407.27856,4.9215784,43.25571,42.564438,35.831482,35.831482,35.32984,35.329834,1726.24,0,0,1.73E-05,0,35.329815,1000.0011,34.44657,34.27433777
2060,3/27/2009 19:00,0,0,0,3.91,5.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,3/27/2009 20:00,0,0,0,2.92,5.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,3/27/2009 21:00,0,0,0,1.93,5.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,3/27/2009 22:00,0,0,0,1.14,5.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,3/27/2009 23:00,0,0,0,0.36,8.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,3/28/2009 0:00,0,0,0,-0.43,8.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,3/28/2009 1:00,0,0,0,-0.66,8.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,3/28/2009 2:00,0,0,0,-0.89,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,3/28/2009 3:00,0,0,0,-1.13,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,3/28/2009 4:00,0,0,0,-1.14,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,3/28/2009 5:00,1,1,1,-1.15,6.82,0,-3.0466485,83.0484,90,0,,1,0,1.0675021,0.001519225,0,1.0520073,0,0,1.0072722,0,0.98712677,0.98711485,406.914,-1.1302066,43.188885,42.291397,35.43699,35.43699,34.940872,34.940865,1734.1874,0,0,1.70E-05,0,34.940845,1000.0007,34.067326,33.89698792
2071,3/28/2009 6:00,55,6,54,-1.16,6.82,0,8.136751,93.04138,80.86046,0,,55,1.1222532,53.33079,0.08355736,1.0601854,52.55669,0.000875455,0.7794628,50.321793,0.000278949,50.079506,50.07863,20643.887,-0.15583375,18605.7,20302.787,20302.787,20302.787,20018.549,20016.754,2169.6763,0,0,6.63504,0,20010.12,1000,19509.867,19412.31836
2072,3/28/2009 7:00,120,2,119,0.11,6.82,0,19.212158,103.442375,68.177444,0,,120,1.1296583,117.812744,0.18230696,1.1110264,116.102684,0.001910085,1.0171388,111.16558,0.000608616,109.93967,109.93971,45320.09,2.3144882,43093.6,46576.36,46576.36,46576.36,45924.29,45914.85,2166.031,0,0,34.846115,0,45880.004,999.99994,44733.004,44509.33984
