hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
3635,2004-06-01 10:00:00,962.0,834.0,185.0,22.47,2.67,0.0,68.707825,118.65528,22.373455,0.0,,962.0,771.1472,188.23743,1.4614942,771.1472,185.94443,0.016820265,768.0084,177.95921,0.005359488,927.0535,927.0547,1246686.5,46.83107,1248111.2,1150553.0,1149493.9,1149493.9,1133347.1,1128126.8,1311.8684,107601.8,0.0,3657.974,0.0,1124468.9,1000.0,1000000.0,995000.0
3636,2004-06-01 11:00:00,1010.0,838.0,194.0,23.26,2.67,0.0,77.302475,157.8807,8.865962,0.0,,1010.0,826.462,199.64948,1.5344169,826.462,197.21747,0.01765953,825.9623,188.74814,0.0056269057,994.42175,994.4228,1337287.4,49.39136,1337313.8,1220196.1,1219311.8,1219311.8,1202162.4,1196365.2,1320.1553,174318.92,0.0,4163.2856,0.0,1192202.0,1000.0,1000000.0,995000.0
3637,2004-06-01 12:00:00,1001.0,838.0,192.0,24.04,3.02,0.0,75.30189,218.7293,5.8400874,0.0,,1001.0,832.02826,199.89616,1.520744,832.02826,197.46117,0.017502168,831.8112,188.98137,0.0055767647,1000.3822,1000.38324,1345307.8,49.724663,1345184.9,1225733.4,1224864.8,1224864.8,1207664.9,1201755.0,1313.2808,179621.66,0.0,4169.604,0.0,1197585.4,1000.0,1000000.0,995000.0
3638,2004-06-01 13:00:00,933.0,828.0,182.0,24.83,3.02,0.0,65.16319,247.98642,19.170874,0.0,,933.0,781.64844,191.22017,1.4174366,781.64844,188.89085,0.01631321,779.3538,180.7791,0.0051979236,940.93536,940.9362,1265359.5,48.988373,1266540.2,1157572.8,1156586.0,1156586.0,1140305.9,1135042.8,1314.2313,114382.16,0.0,3690.277,0.0,1131352.5,1000.0,1000000.0,995000.0
3639,2004-06-01 14:00:00,800.0,780.0,176.0,24.61,3.02,0.0,53.160603,261.85938,32.787487,0.0,,800.0,655.4726,187.1707,1.2153797,655.4726,184.89073,0.013987747,649.2618,176.95076,0.004456955,809.6926,809.6941,1088865.0,45.398754,1091521.8,1012003.8,1010900.3,1010900.3,996688.75,992700.7,1320.708,0.0,0.0,2870.4775,0.0,989830.25,1000.00006,974982.8,970107.875
3640,2004-06-01 15:00:00,630.0,725.0,156.0,24.4,0.8,0.0,40.76979,271.1153,46.344723,0.0,,630.0,501.0719,165.52876,0.95711154,501.0185,163.51242,0.01101535,489.78046,156.49052,0.0035098519,633.349,633.3503,851718.25,43.262867,853697.8,798057.9,797226.2,797226.2,786055.3,783548.94,1315.2588,0.0,0.0,1799.3696,0.0,781749.56,1000.00006,770023.3,766173.25
3641,2004-06-01 16:00:00,425.0,583.0,147.0,24.18,0.8,0.0,28.402163,278.80856,59.75527,0.0,,425.0,294.3864,152.78917,0.6456705,293.9159,150.92802,0.00743099,279.4357,144.44655,0.0023677573,415.40692,415.40796,558628.94,36.55196,556976.94,533959.6,533507.8,533507.8,526034.06,524917.3,1319.589,0.0,0.0,819.03076,0.0,524098.25,999.99963,516236.78,513655.59375
3642,2004-06-01 17:00:00,205.0,367.0,102.0,22.67,0.8,0.0,16.279177,286.13797,72.93023,0.0,,205.0,107.85689,104.71767,0.31144106,107.2823,103.442085,0.00358436,94.37231,98.999855,0.0011420947,189.50584,189.50377,254840.61,28.313929,248783.17,245765.69,245610.44,245610.44,242171.48,241934.38,1320.1068,0.0,0.0,175.35431,0.0,241759.02,1000.00024,238132.64,236941.96875
3643,2004-06-01 18:00:00,31.0,172.0,15.0,21.16,3.12,0.0,4.6067615,293.78888,85.74672,0.0,,31.0,13.639641,14.822982,0.047095966,12.574048,14.642434,0.0005420252,4.7275763,14.013623,0.000172707,18.366545,18.366264,24698.912,21.628439,19842.533,20081.72,20069.018,20069.018,19788.05,19786.295,1264.0319,0.0,0.0,1.0285531,0.0,19785.266,1000.0,19488.488,19391.044921875
3644,2004-06-01 19:00:00,0.0,0.0,0.0,19.64,3.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,2004-06-01 20:00:00,0.0,0.0,0.0,18.24,3.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,2004-06-01 21:00:00,0.0,0.0,0.0,16.84,3.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,2004-06-01 22:00:00,0.0,0.0,0.0,15.44,3.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,2004-06-01 23:00:00,0.0,0.0,0.0,14.84,3.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,2004-06-02 00:00:00,0.0,0.0,0.0,14.23,2.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,2004-06-02 01:00:00,0.0,0.0,0.0,13.62,2.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,2004-06-02 02:00:00,0.0,0.0,0.0,13.44,2.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,2004-06-02 03:00:00,0.0,0.0,0.0,13.27,5.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,2004-06-02 04:00:00,2.0,12.0,2.0,13.1,5.18,0.0,-2.983662,60.448235,90.0,0.0,,2.0,0.0,2.1005027,0.0030384494,0.0,2.074916,0.0,0.0,1.9858104,0.0,1.9460943,1.9461051,2617.082,13.143366,554.7718,549.5259,549.4401,549.4401,541.748,541.7465,1199.2462,0.0,0.0,0.0006310575,0.0,541.7459,1000.0005,533.6197,530.9515991210938
3654,2004-06-02 05:00:00,74.0,88.0,61.0,13.99,5.18,0.0,8.237347,68.62876,88.69704,0.0,,74.0,2.0632255,52.18088,0.11242263,2.0011322,51.545235,0.0012938665,0.0,49.331676,0.00041226833,48.345448,48.345863,65014.875,15.06732,58734.184,60908.29,60855.344,60855.344,60003.34,59988.496,1308.3074,0.0,0.0,10.547774,0.0,59977.945,1000.0001,59078.277,58782.88671875
3655,2004-06-02 06:00:00,285.0,427.0,138.0,14.89,3.68,0.0,20.077078,76.10234,75.99073,0.0,,285.0,103.66228,126.64604,0.43297905,103.20365,125.103294,0.0049831346,87.047676,119.73086,0.0015877902,202.64452,202.64035,272510.38,19.87085,266659.62,271566.94,271399.94,271399.94,267599.84,267306.22,1310.9517,0.0,0.0,209.76508,0.0,267096.47,1000.00024,263090.0,261774.5625
3656,2004-06-02 07:00:00,494.0,662.0,140.0,15.79,3.68,0.0,32.300148,83.4393,62.889256,0.0,,494.0,301.90067,134.11568,0.750497,301.4179,132.48193,0.008637434,283.41766,126.792625,0.0027521697,402.0088,402.01038,540623.94,25.671314,538699.44,537356.25,536933.8,536933.8,529414.2,528259.06,1306.8655,0.0,0.0,806.70416,0.0,527452.4,999.9995,519540.6,516942.875
3657,2004-06-02 08:00:00,689.0,755.0,158.0,18.31,3.68,0.0,44.706165,91.419426,49.527355,0.0,,689.0,489.94772,155.52208,1.0467458,489.84326,153.6276,0.012046947,476.60205,147.0302,0.0038385524,611.1634,611.1669,821889.1,33.33233,823606.1,799270.44,798524.5,798524.5,787332.94,784800.94,1310.2015,0.0,0.0,1785.8229,0.0,783015.1,1000.0,771269.9,767413.5
3658,2004-06-02 09:00:00,850.0,806.0,174.0,20.83,1.29,0.0,57.046856,101.57751,35.999084,0.0,,850.0,651.75977,174.64801,1.291341,651.75977,172.52055,0.01486198,644.06726,165.11182,0.0047355145,793.0001,793.00073,1066412.1,43.68133,1069127.1,997871.0,996782.3,996782.3,982783.6,978878.94,1316.273,0.0,0.0,2783.0461,0.0,976095.94,1000.00006,961454.5,956647.1875
3659,2004-06-02 10:00:00,948.0,802.0,201.0,23.35,1.29,0.0,68.7568,118.31687,22.38545,0.0,,948.0,741.06274,203.94948,1.440225,741.06274,201.46507,0.01657548,738.0429,192.81334,0.0052814917,912.2443,912.24567,1226776.0,49.637527,1228436.2,1119821.1,1118784.5,1118784.5,1103033.0,1098097.4,1313.4844,78234.586,0.0,3442.9521,0.0,1094654.4,1000.0,1000000.0,995000.0
3660,2004-06-02 11:00:00,1010.0,838.0,194.0,24.52,1.29,0.0,77.40882,157.52411,8.862264,0.0,,1010.0,826.1263,199.58563,1.5344169,826.1263,197.15439,0.01765953,825.6272,188.68777,0.0056269057,994.0342,994.0357,1336764.2,53.16441,1336800.4,1201169.2,1200330.9,1200330.9,1183460.4,1177845.6,1320.5269,156188.73,0.0,4049.9814,0.0,1173795.6,1000.0,1000000.0,995000.0
3661,2004-06-02 12:00:00,996.0,826.0,198.0,25.7,2.53,0.0,75.42737,218.88725,5.7505746,0.0,,996.0,820.376,205.84587,1.5131478,820.376,203.3384,0.017414745,820.1685,194.6062,0.005548909,994.4847,994.48553,1337364.5,52.077362,1337384.0,1207054.9,1206197.0,1206197.0,1189171.9,1183522.6,1322.7081,161793.67,0.0,4036.7104,0.0,1179486.0,1000.0,1000000.0,995000.0
3662,2004-06-02 13:00:00,907.0,766.0,212.0,26.87,2.53,0.0,65.26444,248.18631,19.10913,0.0,,907.0,723.04346,224.04749,1.3779368,723.04346,221.3183,0.015858607,720.9352,211.81398,0.0050530727,914.0991,914.09955,1229265.2,51.115234,1230898.8,1115427.5,1114417.2,1114417.2,1098733.5,1093813.0,1310.4427,74060.23,0.0,3396.489,0.0,1090416.5,1000.0,1000000.0,995000.0
3663,2004-06-02 14:00:00,801.0,782.0,174.0,26.38,2.53,0.0,53.252018,262.01648,32.725754,0.0,,801.0,658.2946,183.31621,1.216899,658.2946,181.08319,0.014005232,652.0842,173.30673,0.004462526,808.8875,808.88824,1087785.0,47.83465,1090442.8,1001319.75,1000218.0,1000218.0,986167.6,982242.0,1316.7909,0.0,0.0,2801.0469,0.0,979440.94,1000.00006,964749.3,959925.5625
3664,2004-06-02 15:00:00,630.0,724.0,156.0,25.88,1.77,0.0,40.85932,271.24155,46.2789,0.0,,630.0,500.768,165.48668,0.95711154,500.71466,163.47086,0.01101535,489.527,156.45074,0.0035098519,633.06165,633.06396,851332.94,43.54465,853308.2,796821.2,795998.56,795998.56,784846.5,782354.4,1317.2095,0.0,0.0,1805.2198,0.0,780549.2,1000.0,768840.94,764996.75
3665,2004-06-02 16:00:00,429.0,594.0,145.0,25.39,1.77,0.0,28.493784,278.91458,59.68366,0.0,,429.0,300.49625,150.72475,0.6517474,300.01596,148.88873,0.0075009293,285.29892,142.49483,0.002390042,419.24023,419.24265,563786.1,37.088306,562211.8,537895.56,537441.56,537441.56,529914.6,528776.3,1316.6722,0.0,0.0,828.26685,0.0,527948.06,999.9995,520028.84,517428.71875
3666,2004-06-02 17:00:00,206.0,371.0,101.0,23.53,1.77,0.0,16.375315,286.22986,72.85161,0.0,,206.0,109.81163,103.69547,0.3129603,109.24419,102.43234,0.0036018447,96.18088,98.03347,0.0011476659,190.33119,190.33214,255955.9,28.840918,249911.22,246400.34,246244.27,246244.27,242796.61,242554.9,1310.697,0.0,0.0,173.07176,0.0,242381.84,1000.0001,238746.11,237552.375
3667,2004-06-02 18:00:00,32.0,176.0,16.0,21.67,2.76,0.0,4.709149,293.8696,85.659904,0.0,,32.0,13.917535,15.911317,0.04861519,12.871584,15.717512,0.00055950985,5.012552,15.042533,0.00017827819,19.654158,19.654173,26430.762,22.183393,21477.209,21695.34,21682.123,21682.123,21378.572,21376.545,1267.4827,0.0,0.0,1.2208577,0.0,21375.324,1000.0002,21054.693,20949.419921875
3668,2004-06-02 19:00:00,0.0,0.0,0.0,19.81,2.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,2004-06-02 20:00:00,0.0,0.0,0.0,18.56,2.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,2004-06-02 21:00:00,0.0,0.0,0.0,17.31,4.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,2004-06-02 22:00:00,0.0,0.0,0.0,16.06,4.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,2004-06-02 23:00:00,0.0,0.0,0.0,15.65,4.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,2004-06-03 00:00:00,0.0,0.0,0.0,15.23,2.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,2004-06-03 01:00:00,0.0,0.0,0.0,14.81,2.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,2004-06-03 02:00:00,0.0,0.0,0.0,14.56,2.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,2004-06-03 03:00:00,0.0,0.0,0.0,14.32,1.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,2004-06-03 04:00:00,1.0,5.0,1.0,14.08,1.89,0.0,-2.93698,60.329113,90.0,0.0,,1.0,0.0,1.0668632,0.0015192247,0.0,1.0538673,0.0,0.0,1.00861,0.0,0.9884378,0.9884433,1329.249,14.107361,143.67874,142.43025,110.99783,110.99783,109.44386,109.44379,1020.93866,0.0,0.0,5.126819e-06,0.0,109.44378,989.86084,107.802124,107.26311492919922
3678,2004-06-03 05:00:00,58.0,40.0,52.0,14.86,1.89,0.0,8.272544,68.504875,88.67754,0.0,,58.0,0.9624181,53.672688,0.08811503,0.9338113,53.018883,0.0010141117,0.0,50.742035,0.00032312924,49.72751,49.727978,66873.53,16.236485,60555.273,62535.56,62483.89,62483.89,61609.113,61593.64,1316.2466,0.0,0.0,11.330557,0.0,61582.31,1000.0,60658.574,60355.28125
3679,2004-06-03 06:00:00,237.0,248.0,152.0,15.65,1.34,0.0,20.103699,75.96977,75.98238,0.0,,237.0,59.899612,140.14217,0.36005625,59.6346,138.43503,0.00414387,50.30631,132.49007,0.0013203729,179.14174,179.13892,240903.0,20.794807,234690.89,238248.95,238102.28,238102.28,234768.38,234544.92,1318.6967,0.0,0.0,164.2778,0.0,234380.66,1000.00037,230864.94,229710.609375
3680,2004-06-03 07:00:00,471.0,538.0,183.0,16.43,1.34,0.0,32.3212,83.29102,62.88994,0.0,,471.0,245.46573,174.59454,0.71555483,245.07321,172.46771,0.008235286,230.43718,165.06125,0.002624032,387.59103,387.59235,521232.28,27.561516,519010.44,514236.5,513839.88,513839.88,506641.75,505590.84,1310.5416,0.0,0.0,743.62756,0.0,504847.22,999.9997,497274.5,494788.125
3681,2004-06-03 08:00:00,675.0,693.0,187.0,18.65,1.34,0.0,44.725437,91.24301,49.53527,0.0,,675.0,450.04626,183.68803,1.0254767,449.95032,181.45044,0.011802161,437.78186,173.65822,0.0037605558,599.21497,599.2186,805819.06,35.85935,807382.75,776238.75,775510.3,775510.3,764647.7,762288.3,1318.8677,0.0,0.0,1721.4518,0.0,760566.8,999.99994,749158.3,745412.5625
3682,2004-06-03 09:00:00,839.0,780.0,184.0,20.87,0.1,0.0,57.07071,101.34888,36.01234,0.0,,839.0,631.23627,184.3886,1.2746295,631.23627,182.14247,0.014669649,623.7795,174.32054,0.0046742316,782.1426,782.1431,1051816.8,45.29346,1054551.4,978081.7,977003.44,977003.44,963253.6,959501.25,1315.7797,0.0,0.0,2643.3533,0.0,956857.9,1000.00006,942505.0,937792.5
3683,2004-06-03 10:00:00,948.0,803.0,200.0,23.09,0.1,0.0,68.800064,117.988914,22.4007,0.0,,948.0,741.75586,202.90956,1.440225,741.75586,200.43784,0.01657548,738.7289,191.83022,0.0052814917,911.95306,911.9542,1226379.9,51.566986,1228047.5,1110759.2,1109757.4,1109757.4,1094184.5,1089373.1,1319.603,69602.88,0.0,3481.8242,0.0,1085891.2,1000.0,1000000.0,995000.0
3684,2004-06-03 11:00:00,999.0,809.0,211.0,24.31,0.1,0.0,77.50813,157.16618,8.8636675,0.0,,999.0,797.4682,216.38013,1.5177054,797.4682,213.74431,0.017467199,796.98627,204.56526,0.0055656224,981.52594,981.5271,1319942.2,54.95949,1320272.8,1177550.2,1176711.5,1176711.5,1160172.2,1154743.8,1316.2507,133624.3,0.0,3856.1162,0.0,1150887.6,1000.0,1000000.0,995000.0
3685,2004-06-03 12:00:00,996.0,826.0,197.0,25.53,3.03,0.0,75.548134,219.0288,5.6642246,0.0,,996.0,821.07965,204.78499,1.5131478,821.07965,202.29044,0.017414745,820.87823,193.60326,0.005548909,994.1973,994.1981,1336978.8,51.038963,1337013.0,1211847.4,1210982.0,1210982.0,1193938.9,1188171.9,1314.5204,166364.2,0.0,4045.7766,0.0,1184126.1,1000.0,1000000.0,995000.0
3686,2004-06-03 13:00:00,929.0,818.0,186.0,26.75,3.03,0.0,65.362946,248.373,19.047995,0.0,,929.0,772.6547,195.14893,1.4113598,772.6547,192.77176,0.016243272,770.4169,184.49335,0.005175639,935.8171,935.8177,1258480.4,50.761047,1259758.2,1143214.0,1142260.2,1142260.2,1126197.5,1121102.4,1319.3285,100691.01,0.0,3649.625,0.0,1117452.8,1000.0,1000000.0,995000.0
3687,2004-06-03 14:00:00,797.0,768.0,181.0,26.27,3.03,0.0,53.34142,262.16357,32.66434,0.0,,797.0,646.43835,192.20338,1.2108221,646.43835,189.8621,0.013935292,640.3662,181.70863,0.0044402415,805.6377,805.63855,1083409.1,46.940933,1086083.1,1000857.94,999758.8,999758.8,985721.6,981821.0,1320.8358,0.0,0.0,2828.7334,0.0,978992.3,1000.00006,964307.44,959485.875
3688,2004-06-03 15:00:00,631.0,723.0,157.0,25.78,2.03,0.0,40.947018,271.35965,46.2135,0.0,,631.0,500.48038,166.46776,0.9586308,500.42703,164.43997,0.011032836,489.28897,157.37825,0.0035154233,633.7373,633.73895,852242.1,43.158714,854225.9,798882.3,798057.75,798057.75,786871.0,784351.5,1313.0411,0.0,0.0,1792.3679,0.0,782559.1,1000.0,770820.75,766966.625
3689,2004-06-03 16:00:00,430.0,593.0,146.0,25.3,2.03,0.0,28.583475,279.01352,59.612736,0.0,,430.0,300.26657,151.70781,0.6532666,299.80267,149.85983,0.007518414,285.15878,143.42422,0.0023956134,420.0137,420.011,564822.0,36.817757,563263.25,539456.8,539003.94,539003.94,531456.06,530299.8,1310.8597,0.0,0.0,823.0495,0.0,529476.75,999.99963,521534.62,518926.96875
3690,2004-06-03 17:00:00,203.0,314.0,114.0,23.63,2.03,0.0,16.469236,286.31534,72.774055,0.0,,203.0,92.96815,115.495125,0.30840263,92.4927,114.08826,0.0035493907,81.501,109.188835,0.0011309523,186.87714,186.87527,251305.78,28.75459,245207.75,241839.42,241684.58,241684.58,238300.44,238071.6,1322.1927,0.0,0.0,170.39626,0.0,237901.2,1000.0003,234332.69,233161.015625
3691,2004-06-03 18:00:00,32.0,151.0,18.0,21.95,2.66,0.0,4.808881,293.94424,85.57464,0.0,,32.0,12.416603,18.005007,0.04861519,11.468919,17.7857,0.00055950985,4.612012,17.021904,0.00017827819,21.201412,21.201155,28510.963,22.507492,23446.55,23659.361,23644.748,23644.748,23313.72,23311.344,1273.4978,0.0,0.0,1.4777284,0.0,23309.867,1000.0001,22960.219,22845.41796875
3692,2004-06-03 19:00:00,0.0,0.0,0.0,20.27,2.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,2004-06-03 20:00:00,0.0,0.0,0.0,19.05,2.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,2004-06-03 21:00:00,0.0,0.0,0.0,17.83,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,2004-06-03 22:00:00,0.0,0.0,0.0,16.61,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,2004-06-03 23:00:00,0.0,0.0,0.0,16.18,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,2004-06-04 00:00:00,0.0,0.0,0.0,15.75,2.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,2004-06-04 01:00:00,0.0,0.0,0.0,15.32,2.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,2004-06-04 02:00:00,0.0,0.0,0.0,14.88,2.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,2004-06-04 03:00:00,0.0,0.0,0.0,14.43,5.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,2004-06-04 04:00:00,2.0,29.0,1.0,13.99,5.15,0.0,-2.8953779,60.214268,90.0,0.0,,2.0,0.0,0.62936306,0.0030384494,0.0,0.6216966,0.0,0.0,0.59499836,0.0,0.5830984,0.5831019,784.1477,14.003019,50.08344,49.643993,0.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0
3702,2004-06-04 05:00:00,93.0,212.0,62.0,14.69,5.15,0.0,8.303034,68.38574,88.6621,0.0,,93.0,5.012223,51.409744,0.1412879,4.864051,50.78349,0.0016260756,0.0,48.602642,0.000518121,47.631096,47.63131,64053.918,15.753467,57793.22,59785.867,59736.895,59736.895,58900.562,58886.312,1310.967,0.0,0.0,10.223738,0.0,58876.09,1000.0,57992.95,57702.984375
3703,2004-06-04 06:00:00,286.0,498.0,114.0,15.39,3.33,0.0,20.125889,75.84253,75.97768,0.0,,286.0,121.12041,104.37821,0.43449825,120.58453,103.10673,0.005000619,101.7304,98.6789,0.0015933614,196.40268,196.39671,264112.2,20.330107,258162.31,262487.9,262331.03,262331.03,258657.8,258383.14,1310.0547,0.0,0.0,195.4155,0.0,258187.73,1000.00024,254314.92,253043.34375
3704,2004-06-04 07:00:00,494.0,660.0,141.0,16.09,3.33,0.0,32.33798,83.148865,62.893917,0.0,,494.0,300.68604,135.0046,0.750497,300.20523,133.36003,0.008637434,282.2722,127.63301,0.0027521697,401.70978,401.70288,540212.1,26.19432,538281.2,535946.9,535528.9,535528.9,528027.0,526891.06,1313.4042,0.0,0.0,813.3662,0.0,526077.7,999.9994,518186.53,515595.59375
3705,2004-06-04 08:00:00,675.0,714.0,172.0,18.32,3.33,0.0,44.74041,91.07392,49.546238,0.0,,675.0,463.65326,169.06186,1.0254767,463.5544,167.00244,0.011802161,451.01004,159.83067,0.0037605558,598.62756,598.63324,805035.94,33.377853,806591.4,782627.1,781894.2,781894.2,770936.1,768511.3,1311.0468,0.0,0.0,1715.461,0.0,766795.9,1000.0,755293.94,751517.4375
3706,2004-06-04 09:00:00,850.0,781.0,194.0,20.55,2.87,0.0,57.089928,101.12941,36.02853,0.0,,850.0,631.9329,194.64944,1.291341,631.9329,192.27832,0.01486198,624.45984,184.02112,0.0047355145,792.316,792.3172,1065497.6,41.09586,1068207.1,1006991.0,1005888.8,1005888.8,991771.1,987753.3,1308.9753,0.0,0.0,2798.4072,0.0,984954.9,1000.00006,970180.56,965329.6875
3707,2004-06-04 10:00:00,926.0,721.0,254.0,22.78,2.87,0.0,68.83772,117.67192,22.419046,0.0,,926.0,666.1326,258.0291,1.406802,666.1326,254.88596,0.016190818,663.4095,243.94011,0.0051589254,889.20764,889.2098,1195791.2,45.838417,1197775.0,1108522.9,1107379.4,1107379.4,1091838.1,1087002.2,1313.2836,67328.77,0.0,3419.7595,0.0,1083582.5,1000.0,1000000.0,995000.0
3708,2004-06-04 11:00:00,1005.0,797.0,228.0,23.92,2.87,0.0,77.60041,156.80786,8.869872,0.0,,1005.0,786.0433,236.03922,1.5268208,786.0433,233.16393,0.017572107,785.56757,223.15091,0.0055990494,988.5496,988.5508,1329386.2,49.554462,1329554.6,1212331.9,1211451.9,1211451.9,1194409.5,1188642.2,1314.7112,166815.8,0.0,4057.7349,0.0,1184584.6,1000.0,1000000.0,995000.0
3709,2004-06-04 12:00:00,973.0,763.0,235.0,25.07,2.5,0.0,75.664154,219.15353,5.580875,0.0,,973.0,758.1085,245.97676,1.4782057,758.1085,242.98044,0.017012596,757.92804,232.54585,0.0054207714,970.66974,970.6718,1305343.2,50.86717,1305919.9,1184502.2,1183615.6,1183615.6,1166964.8,1161467.9,1316.5325,140215.28,0.0,3888.9255,0.0,1157579.0,1000.0,1000000.0,995000.0
3710,2004-06-04 13:00:00,910.0,767.0,213.0,26.21,2.5,0.0,65.45867,248.5463,18.987438,0.0,,910.0,724.5287,224.9494,1.3824944,724.5287,222.20923,0.015911061,722.4442,212.66666,0.005069786,916.4136,916.4157,1232380.1,50.565228,1233977.2,1120701.4,1119677.2,1119677.2,1103926.0,1098989.0,1314.2449,79091.36,0.0,3464.7263,0.0,1095524.2,1000.0,1000000.0,995000.0
3711,2004-06-04 14:00:00,787.0,737.0,195.0,26.1,2.5,0.0,53.428764,262.30057,32.603268,0.0,,787.0,620.9728,206.47472,1.1956298,620.9728,203.9596,0.013760446,615.16504,195.20073,0.0043845293,794.1627,794.1639,1067979.0,47.20619,1070688.1,985634.6,984556.9,984556.9,970735.56,966924.7,1315.967,0.0,0.0,2719.763,0.0,964204.94,1000.00006,949741.9,944993.125
3712,2004-06-04 15:00:00,628.0,696.0,171.0,26.0,2.5,0.0,41.03283,271.46957,46.148563,0.0,,628.0,482.26895,180.66612,0.95407313,482.2176,178.46538,0.010980381,471.5259,170.80135,0.0034987095,629.48413,629.48505,846519.5,42.72958,848454.2,794796.94,793982.6,793982.6,782858.8,780367.4,1313.354,0.0,0.0,1782.6892,0.0,778584.7,1000.00006,766905.94,763071.375
3713,2004-06-04 16:00:00,419.0,576.0,142.0,25.89,2.5,0.0,28.671173,279.10538,59.542557,0.0,,419.0,292.65536,147.61613,0.63655514,292.20322,145.818,0.0073260823,277.99072,139.55597,0.0023343302,409.19803,409.20093,550283.3,36.765175,548504.75,525409.94,524969.75,524969.75,517619.5,516526.6,1312.8018,0.0,0.0,785.34595,0.0,515741.25,999.9996,508005.12,505465.09375
3714,2004-06-04 17:00:00,213.0,390.0,101.0,23.93,2.5,0.0,16.560871,286.39432,72.69763,0.0,,213.0,116.86473,103.65555,0.32359487,116.279526,102.39291,0.0037242374,102.54511,97.99573,0.0011866642,196.53119,196.52826,264286.53,29.153055,258338.3,254419.92,254253.8,254253.8,250693.58,250437.38,1314.2659,0.0,0.0,185.54585,0.0,250251.83,1000.0002,246498.06,245265.5625
3715,2004-06-04 18:00:00,33.0,189.0,15.0,21.97,2.22,0.0,4.905878,294.0128,85.49102,0.0,,33.0,16.26525,15.101323,0.050134417,15.055736,14.917384,0.00057699456,6.234817,14.276766,0.00018384939,20.101532,20.102621,27033.75,22.514318,22049.191,22246.592,22232.78,22232.78,21921.52,21919.332,1253.5842,0.0,0.0,1.2310603,0.0,21918.1,1000.00006,21589.328,21481.3828125
3716,2004-06-04 19:00:00,0.0,0.0,0.0,20.01,2.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,2004-06-04 20:00:00,0.0,0.0,0.0,18.62,2.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,2004-06-04 21:00:00,0.0,0.0,0.0,17.23,2.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
