Proposal Data:  Lisle Preliminary Proposal V1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposal Date:,,,11/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tax Type:,,,Before Tax ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Owner Sector:,,,Commercial ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal Income Tax Rate:,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Income Tax Rate:,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Discount Rate:,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Escalation Rate:,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposal Summary Table,,,IRR - Term,LCOE PV Generation,Net Present Value,Payback Period,Total Payments,Total Incentives,Net Payments,Electric Bill Savings - Term,Upfront Payment ,,,,,,,,,,,,,,,,,,,,,,,,
Cash Purchase,,,0.158,0.0045,592952.7902,4.5731,917370.6,847247.2918,70123.3082,1584362.974,917370.6,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility 1 Data:  Lisle ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project Cost and Utility Data,,,,,Solar PV System Data,,,,,Energy Storage System Data,,,,,FacilityLocation,,,,,Rate Schedules ,,,,,,,,,,,,,,,
9/22/2020,12:00,74.29278,45.66194,0,0,28.63084,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,12:15,72.71275,44.86936,0,0,27.84339,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,12:30,71.13273,44.07679,0,0,27.05594,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,12:45,72.74089,55.96549,0,0,16.7754,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,13:00,74.34905,67.8542,0,0,6.49485,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,13:15,75.95721,79.7429,0,0,-3.78569,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,13:30,77.56537,91.6316,0,0,-14.06623,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,13:45,77.6378,82.2358,0,0,-4.598,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,14:00,77.71024,72.84,0,0,4.87024,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,14:15,77.78268,63.4442,0,0,14.33848,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,14:30,77.85512,54.0484,0,0,23.80672,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,14:45,77.88993,82.68466,0,0,-4.79473,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,15:00,77.92474,111.32093,0,0,-33.39619,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,15:15,77.95955,139.95719,0,0,-61.99764,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,15:30,77.99436,168.59345,0,0,-90.59909,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,15:45,77.9849,161.84419,0,0,-83.85929,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,16:00,77.97545,155.09493,0,0,-77.11948,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,16:15,77.96599,148.34567,0,0,-70.37968,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,16:30,77.95653,141.59641,0,0,-63.63988,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,16:45,65.91467,121.83003,0,0,-55.91536,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,17:00,53.87281,102.06365,0,0,-48.19084,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,17:15,41.83096,82.29727,0,0,-40.46631,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,17:30,29.7891,62.53089,0,0,-32.74179,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,17:45,27.10669,48.18747,0,0,-21.08078,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,18:00,24.42428,33.84405,0,0,-9.41977,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,18:15,21.74186,19.50063,0,0,2.24123,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,18:30,19.05945,5.15721,0,0,13.90224,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,18:45,20.50705,3.86791,0,0,16.63914,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,19:00,21.95465,2.5786,0,0,19.37605,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,19:15,23.40225,1.2893,0,0,22.11295,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,19:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,19:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,20:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,20:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,20:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,20:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,21:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,21:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,21:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,21:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,22:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,22:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,22:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,22:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,23:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,23:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,23:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,23:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,0:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,0:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,0:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,0:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,1:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,1:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,1:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,1:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,2:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,2:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,2:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,2:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,3:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,3:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,3:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,3:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,4:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,4:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,4:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,4:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,5:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,5:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,5:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,5:45,26.80803,0,0,0,26.80803,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,6:00,28.7662,0,0,0,28.7662,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,6:15,30.72437,0,0,0,30.72437,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,6:30,32.68255,0,0,0,32.68255,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,6:45,36.22118,8.58787,0,0,27.63331,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,7:00,39.75981,17.17573,0,0,22.58408,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,7:15,43.29845,25.7636,0,0,17.53485,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,7:30,46.83708,34.35146,0,0,12.48562,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,7:45,51.57715,53.70207,0,0,-2.12492,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,8:00,56.31721,73.05268,0,0,-16.73547,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,8:15,61.05727,92.40329,0,0,-31.34602,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,8:30,65.79733,111.7539,0,0,-45.95657,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,8:45,68.71121,130.82279,0,0,-62.11158,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,9:00,71.62508,149.89169,0,0,-78.26661,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,9:15,74.53895,168.96059,0,0,-94.42164,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,9:30,77.45282,188.02948,0,0,-110.57666,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,9:45,77.45282,202.83938,0,0,-125.38656,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,10:00,77.45282,217.64927,0,0,-140.19645,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,10:15,77.45282,232.45917,0,0,-155.00635,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,10:30,77.45282,247.26906,0,0,-169.81624,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,10:45,77.45282,255.89606,0,0,-178.44324,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,11:00,77.45282,264.52306,0,0,-187.07024,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,11:15,77.45282,273.15006,0,0,-195.69724,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,11:30,77.45282,281.77706,0,0,-204.32424,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,11:45,75.89884,288.35225,0,0,-212.45341,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,12:00,74.34486,294.92744,0,0,-220.58258,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,12:15,72.79087,301.50262,0,0,-228.71175,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,12:30,71.23689,308.07781,0,0,-236.84092,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,12:45,72.92004,304.73372,0,0,-231.81368,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,13:00,74.60318,301.38963,0,0,-226.78645,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,13:15,76.28632,298.04553,0,0,-221.75921,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,13:30,77.96946,294.70144,0,0,-216.73198,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,13:45,78.02875,288.14579,0,0,-210.11704,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,14:00,78.08804,281.59014,0,0,-203.5021,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,14:15,78.14733,275.03449,0,0,-196.88716,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,14:30,78.20662,268.47884,0,0,-190.27222,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,14:45,78.22734,255.28511,0,0,-177.05777,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,15:00,78.24807,242.09138,0,0,-163.84331,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,15:15,78.26879,228.89765,0,0,-150.62886,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,15:30,78.28952,215.70392,0,0,-137.4144,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,15:45,78.23079,198.56114,0,0,-120.33035,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,16:00,78.17205,181.41837,0,0,-103.24632,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,16:15,78.11332,164.27559,0,0,-86.16227,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,16:30,78.05459,147.13281,0,0,-69.07822,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,16:45,65.98822,126.94963,0,0,-60.96141,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,17:00,53.92184,106.76644,0,0,-52.8446,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,17:15,41.85547,86.58326,0,0,-44.72779,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,17:30,29.7891,66.40007,0,0,-36.61097,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,17:45,27.46859,50.92075,0,0,-23.45216,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,18:00,25.14808,35.44142,0,0,-10.29334,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,18:15,22.82756,19.9621,0,0,2.86546,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,18:30,20.50705,4.48277,0,0,16.02428,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,18:45,21.59275,3.36208,0,0,18.23067,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,19:00,22.67845,2.24139,0,0,20.43706,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,19:15,23.76415,1.12069,0,0,22.64346,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,19:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,19:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,20:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,20:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,20:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,20:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,21:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,21:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,21:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,21:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,22:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,22:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,22:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,22:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,23:00,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,23:15,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,23:30,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,23:45,24.84985,0,0,0,24.84985,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,0:00,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,0:15,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,0:30,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,0:45,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,1:00,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,1:15,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,1:30,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,1:45,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,2:00,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,2:15,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,2:30,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,2:45,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,3:00,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,3:15,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,3:30,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,3:45,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,4:00,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,4:15,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,4:30,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,4:45,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,5:00,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,5:15,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,5:30,20.58805,0,0,0,20.58805,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,5:45,23.77122,0.00809,0,0,23.76313,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,6:00,26.9544,0.01617,0,0,26.93823,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,6:15,30.13758,0.02426,0,0,30.11332,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,6:30,33.32076,0.03235,0,0,33.28841,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,6:45,37.67929,3.23719,0,0,34.4421,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,7:00,42.03781,6.44204,0,0,35.59577,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,7:15,46.39634,9.64689,0,0,36.74945,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,7:30,51.79669,12.85174,0,0,38.94495,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,7:45,60.75438,17.12456,0,0,43.62982,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,8:00,70.23926,21.39739,0,0,48.84187,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,8:15,80.25132,25.67022,0,0,54.5811,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,8:30,90.79057,29.94305,0,0,60.84752,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,8:45,97.53104,35.26307,0,0,62.26797,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,9:00,104.47072,40.58309,0,0,63.88763,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,9:15,111.60963,45.90311,0,0,65.70652,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,9:30,118.94777,51.22314,0,0,67.72463,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,9:45,118.94777,56.55223,0,0,62.39554,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,10:00,118.94777,61.88131,0,0,57.06646,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,10:15,118.94777,67.2104,0,0,51.73737,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,10:30,118.94777,72.53949,0,0,46.40828,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,10:45,118.94777,99.32272,0,0,19.62505,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,11:00,118.94777,126.10595,0,0,-7.15818,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,11:15,118.94777,152.88918,0,0,-33.94141,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,11:30,118.94777,179.67241,0,0,-60.72464,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,11:45,114.944,145.68891,0,0,-30.74491,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,12:00,110.99882,111.70541,0,0,-0.70659,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,12:15,107.1122,77.72192,0,0,29.39028,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,12:30,103.28417,43.73842,0,0,59.54575,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,12:45,107.21443,42.84985,0,0,64.36458,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,13:00,111.2064,41.96129,0,0,69.24511,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,13:15,115.2601,41.07272,0,0,74.18738,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,13:30,119.37552,40.18416,0,0,79.19136,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,13:45,119.5093,39.27342,0,0,80.23588,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,14:00,119.64314,38.36269,0,0,81.28045,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,14:15,119.77705,37.45196,0,0,82.32509,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,14:30,119.91102,36.54123,0,0,83.36979,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,14:45,119.99279,34.74689,0,0,85.2459,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,15:00,120.07458,32.95255,0,0,87.12203,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,15:15,120.1564,31.15821,0,0,88.99819,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,15:30,120.23824,29.36387,0,0,90.87437,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,15:45,120.23379,38.60137,0,0,81.63242,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,16:00,120.22934,47.83887,0,0,72.39047,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,16:15,120.22489,57.07637,0,0,63.14852,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,16:30,120.22044,66.31388,0,0,53.90656,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,16:45,91.04744,56.25669,0,0,34.79075,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,17:00,65.27593,46.19951,0,0,19.07642,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,17:15,43.88425,36.14232,0,0,7.74193,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,17:30,27.36477,26.08514,0,0,1.27963,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,17:45,24.18099,20.18224,0,0,3.99875,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,18:00,20.99721,14.27935,0,0,6.71786,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,18:15,17.81343,8.37645,0,0,9.43698,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,18:30,14.62965,2.47355,0,0,12.1561,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,18:45,16.11925,1.85516,0,0,14.26409,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
