hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
4940,2003-07-25 19:00:00,1.0,1.0,1.0,23.84,7.89,0.0,-2.6418574,299.53293,90.0,0.0,,1.0,0.0,1.0665534,0.0015192247,0.0,1.0522968,0.0,0.0,1.0073248,0.0,0.98717827,0.98717266,1422.168,23.858496,150.92915,150.79152,150.39621,0.0,0.0,150.39288,129.58913,0.0,0.0,0.0,150.39288,0.0,550.0,0.0,0.0
4941,2003-07-25 20:00:00,0.0,0.0,0.0,22.76,7.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4942,2003-07-25 21:00:00,0.0,0.0,0.0,21.68,7.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943,2003-07-25 22:00:00,0.0,0.0,0.0,21.28,7.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4944,2003-07-25 23:00:00,0.0,0.0,0.0,20.89,7.79,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,2003-07-26 00:00:00,0.0,0.0,0.0,20.49,7.79,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,2003-07-26 01:00:00,0.0,0.0,0.0,20.19,7.79,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947,2003-07-26 02:00:00,0.0,0.0,0.0,19.89,8.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,2003-07-26 03:00:00,0.0,0.0,0.0,19.59,8.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4949,2003-07-26 04:00:00,1.0,8.0,1.0,19.44,8.81,0.0,-2.4122264,60.829994,90.0,0.0,,1.0,0.0,1.066322,0.0015192247,0.0,1.0520685,0.0,0.0,1.0071063,0.0,0.9869642,0.9869644,1421.8729,19.457457,150.89468,150.2269,149.80582,0.0,0.0,149.8025,129.4107,0.0,0.0,0.0,149.8025,0.0,550.0,0.0,0.0
4950,2003-07-26 05:00:00,45.0,51.0,38.0,19.28,8.65,0.0,7.73056,70.70204,85.64903,0.0,,45.0,3.9479723,35.930153,0.06836511,3.8136115,35.449875,0.001320845,1.4908983,33.934856,0.00042086453,34.71765,34.717953,50016.457,19.900234,43506.742,44327.277,42627.57,0.0,0.0,42615.938,621.91846,0.0,0.0,0.0,0.0,42615.938,621.91846,41763.617,41554.80078125
4951,2003-07-26 06:00:00,155.0,77.0,130.0,19.13,8.65,0.0,18.492743,80.13308,73.476654,0.0,,155.0,22.41645,131.90839,0.23547983,22.331823,130.14517,0.004549577,19.522367,124.58316,0.0014496444,141.22484,141.22229,203451.52,21.652927,195879.81,198229.06,190175.22,0.0,0.0,189965.48,652.66327,0.0,0.0,0.0,0.0,189965.48,652.66327,186166.17,185235.34375
4952,2003-07-26 07:00:00,412.0,452.0,189.0,20.2,8.65,0.0,29.568584,89.782,60.94587,0.0,,412.0,219.46187,190.06227,0.6259206,219.46187,187.52173,0.012093069,207.83965,179.50761,0.0038532484,379.6041,379.6043,546882.3,26.981607,544164.6,540405.4,520742.56,0.0,0.0,519182.75,654.365,0.0,0.0,0.0,0.0,519182.75,654.365,508799.1,506255.09375
4953,2003-07-26 08:00:00,423.0,194.0,297.0,21.26,7.55,0.0,40.642273,100.57745,48.253693,0.0,,423.0,128.80489,298.01273,0.64263207,128.80489,294.02917,0.012415943,125.57268,281.4633,0.0039561265,398.8991,398.8981,574673.75,28.896227,572409.3,564666.9,544713.6,0.0,0.0,542989.7,650.51685,0.0,0.0,0.0,0.0,542989.7,650.51685,532129.9,529469.1875
4954,2003-07-26 09:00:00,601.0,338.0,338.0,22.32,7.55,0.0,51.26268,114.1051,35.63846,0.0,,601.0,274.02103,345.5504,0.91305405,274.02103,340.93146,0.017640619,270.8636,326.36108,0.0056208796,585.2857,585.2856,843190.0,33.5243,844749.25,819944.1,791091.75,0.0,0.0,787362.75,640.9438,0.0,0.0,0.0,0.0,787362.75,640.9438,771615.5,767757.375
4955,2003-07-26 10:00:00,688.0,368.0,368.0,23.54,7.55,0.0,60.54586,133.3585,23.616972,0.0,,688.0,336.7192,379.09753,1.0452266,336.7192,374.03015,0.020194251,335.1802,358.04526,0.006434551,679.36725,679.36676,978725.1,36.545322,981452.2,942424.4,909558.5,0.0,0.0,904521.44,633.46857,0.0,0.0,0.0,0.0,904521.44,633.46857,886431.06,881998.875
4956,2003-07-26 11:00:00,672.0,318.0,381.0,24.77,7.53,0.0,66.53718,162.5395,14.217883,0.0,,672.0,307.5118,394.1872,1.020919,307.5118,388.9181,0.019724617,307.02594,372.29694,0.0062849103,665.74255,665.74274,959110.44,37.530647,961714.56,920189.44,888010.06,0.0,0.0,883173.6,631.45447,0.0,0.0,0.0,0.0,883173.6,631.45447,865510.2,861182.625
4957,2003-07-26 12:00:00,451.0,98.0,361.0,25.99,7.53,0.0,66.425934,198.47865,14.430339,0.0,,451.0,95.09705,368.73914,0.68517035,95.09705,363.8102,0.013237801,94.94216,348.2621,0.0042179977,434.3443,434.34326,625739.06,34.31529,624293.8,604120.25,582453.56,0.0,0.0,580408.7,638.1169,0.0,0.0,0.0,0.0,580408.7,638.1169,568800.5,565956.5
4958,2003-07-26 13:00:00,559.0,176.0,406.0,26.52,7.53,0.0,60.280827,227.30675,24.00038,0.0,,559.0,160.94136,413.59995,0.8492466,160.94136,408.07135,0.016407829,160.1798,390.63165,0.0052280724,539.80035,539.80237,777663.5,36.86668,778433.44,746510.94,721587.25,0.0,0.0,718397.9,632.50385,0.0,0.0,0.0,0.0,718397.9,632.50385,704029.9,700509.75
4959,2003-07-26 14:00:00,645.0,475.0,276.0,27.06,10.71,0.0,50.92749,246.30754,36.06262,0.0,,645.0,384.22162,285.86542,0.97989994,384.22162,282.04425,0.01893211,379.66763,269.99054,0.0060323915,636.6709,636.6725,917212.9,37.07927,919495.9,881215.4,851399.3,0.0,0.0,846971.56,632.3056,0.0,0.0,0.0,0.0,846971.56,632.3056,830032.1,825882.0
4960,2003-07-26 15:00:00,467.0,290.0,280.0,27.6,10.71,0.0,40.275272,259.70712,48.692295,0.0,,467.0,190.94621,283.16992,0.70947796,190.94621,279.3848,0.013707435,186.03015,267.44476,0.0043676384,444.4097,444.40976,640235.06,34.593643,639017.9,617768.9,595964.75,0.0,0.0,593821.1,637.73474,0.0,0.0,0.0,0.0,593821.1,637.73474,581944.7,579035.0
4961,2003-07-26 16:00:00,302.0,173.0,218.0,27.1,10.71,0.0,29.185753,270.44098,61.391357,0.0,,302.0,82.48099,215.97586,0.45880586,82.453514,213.08891,0.008864337,77.966194,203.98215,0.0028244685,276.31213,276.31223,398069.0,31.448305,392940.56,384027.3,370009.62,0.0,0.0,369186.44,639.3269,0.0,0.0,0.0,0.0,369186.44,639.3269,361802.7,359993.6875
4962,2003-07-26 17:00:00,81.0,0.0,81.0,26.61,10.32,0.0,18.10199,280.06418,73.9256,0.0,,81.0,0.0,79.11485,0.1230572,0.0,78.05733,0.0023775208,0.0,74.7214,0.0007575561,73.227715,73.22746,105494.195,27.79006,97878.59,96865.76,93407.695,0.0,0.0,93352.04,622.49915,0.0,0.0,0.0,0.0,93352.04,622.49915,91485.0,91027.5703125
4963,2003-07-26 18:00:00,22.0,0.0,22.0,26.11,10.32,0.0,7.3373446,289.49268,86.09852,0.0,,22.0,0.0,21.770903,0.033422943,0.0,21.479893,0.0006457464,0.0,20.561907,0.00020575599,20.150871,20.150854,29030.29,26.43473,23469.418,23347.025,22570.014,0.0,0.0,22566.346,586.4596,0.0,0.0,0.0,253.37453,22312.97,598.34314,21866.71,21757.37890625
4964,2003-07-26 19:00:00,0.0,0.0,0.0,25.31,10.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4965,2003-07-26 20:00:00,0.0,0.0,0.0,24.51,8.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966,2003-07-26 21:00:00,0.0,0.0,0.0,23.72,8.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,2003-07-26 22:00:00,0.0,0.0,0.0,23.51,8.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968,2003-07-26 23:00:00,0.0,0.0,0.0,23.31,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4969,2003-07-27 00:00:00,0.0,0.0,0.0,23.1,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970,2003-07-27 01:00:00,0.0,0.0,0.0,22.8,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4971,2003-07-27 02:00:00,0.0,0.0,0.0,22.5,6.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972,2003-07-27 03:00:00,0.0,0.0,0.0,22.2,6.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4973,2003-07-27 04:00:00,1.0,4.0,1.0,21.91,6.7,0.0,-2.5732656,60.98367,90.0,0.0,,1.0,0.0,1.0664883,0.0015192247,0.0,1.0522326,0.0,0.0,1.0072634,0.0,0.9871181,0.98711663,1422.0907,21.929945,150.91151,150.54153,150.14867,0.0,0.0,150.14536,129.52701,0.0,0.0,0.0,150.14536,0.0,550.0,0.0,0.0
4974,2003-07-27 05:00:00,56.0,27.0,52.0,21.62,5.62,0.0,7.5821314,70.86959,85.76812,0.0,,56.0,2.2370505,52.998474,0.085076585,2.1586819,52.290047,0.0016437181,0.803959,50.05533,0.0005237425,49.842617,49.842915,71805.96,22.69948,64690.61,65242.062,62800.527,0.0,0.0,62775.6,626.02997,0.0,0.0,0.0,0.0,62775.6,626.02997,61520.09,61212.48828125
4975,2003-07-27 06:00:00,166.0,86.0,139.0,21.33,5.62,0.0,18.352695,80.315926,73.58349,0.0,,166.0,24.234743,141.21057,0.2521913,24.14325,139.32301,0.00487245,21.079054,133.36877,0.0015525224,151.3604,151.35815,218053.0,24.608059,210595.0,210883.88,202601.75,0.0,0.0,202360.06,646.9339,0.0,0.0,0.0,0.0,202360.06,646.9339,198312.86,197321.296875
4976,2003-07-27 07:00:00,354.0,276.0,218.0,23.1,5.62,0.0,29.431664,89.98448,61.045074,0.0,,354.0,133.98962,217.49411,0.53780556,133.98962,214.58688,0.010390647,126.85068,205.41609,0.003310801,325.62466,325.62518,469110.03,30.152271,465118.12,456733.0,439592.56,0.0,0.0,438452.38,645.6165,0.0,0.0,0.0,0.0,438452.38,645.6165,429683.34,427534.90625
4977,2003-07-27 08:00:00,311.0,73.0,264.0,24.87,4.31,0.0,40.501457,100.80577,48.351166,0.0,,311.0,48.09245,269.97296,0.47247887,48.09245,266.36426,0.009128506,46.878723,254.98065,0.0029086415,295.82504,295.8254,426180.2,31.846693,421495.16,411358.84,397212.9,0.0,0.0,396264.75,639.4699,0.0,0.0,0.0,0.0,396264.75,639.4699,388339.47,386397.75
4978,2003-07-27 09:00:00,182.0,7.0,177.0,26.64,4.31,0.0,51.107773,114.3624,35.74382,0.0,,182.0,5.213976,174.1826,0.27649888,5.213976,171.85431,0.005342084,5.1534734,164.50978,0.0017021631,166.27165,166.2713,239537.95,30.561312,232277.98,227630.47,219046.56,0.0,0.0,218752.56,634.4034,0.0,0.0,0.0,0.0,218752.56,634.4034,214377.5,213305.625
4979,2003-07-27 10:00:00,427.0,72.0,364.0,27.49,4.31,0.0,60.36281,133.61977,23.750475,0.0,,427.0,66.34391,375.5663,0.64870894,66.34391,370.54614,0.012533351,66.03698,354.71014,0.003993537,412.3361,412.33524,594024.25,37.21444,592072.75,566883.94,547152.4,0.0,0.0,545304.56,630.7577,0.0,0.0,0.0,0.0,545304.56,630.7577,534398.44,531726.4375
4980,2003-07-27 11:00:00,726.0,353.0,403.0,28.35,8.2,0.0,66.319725,162.67462,14.419257,0.0,,726.0,341.5866,416.97284,1.1029571,341.5866,411.39917,0.021309631,341.03113,393.81723,0.0067899474,720.158,720.15656,1037495.8,41.583015,1040493.44,980906.3,948124.8,0.0,0.0,942433.25,620.85175,0.0,0.0,0.0,0.0,942433.25,620.85175,923584.56,918966.625
4981,2003-07-27 12:00:00,299.0,30.0,272.0,29.2,8.2,0.0,66.20832,198.34346,14.630711,0.0,,299.0,28.550793,277.27545,0.4542482,28.550793,273.56912,0.008776281,28.502953,261.87762,0.0027964108,284.5757,284.57626,409971.0,34.429142,405029.06,391579.38,377591.94,0.0,0.0,376715.5,633.01044,0.0,0.0,0.0,0.0,376715.5,633.01044,369181.2,367335.28125
4982,2003-07-27 13:00:00,198.0,2.0,196.0,29.02,8.2,0.0,60.096558,227.04877,24.135284,0.0,,198.0,2.1054735,193.20258,0.3008065,2.1054735,190.62004,0.005811718,2.0953891,182.47353,0.0018518039,180.87935,180.87833,260584.55,32.343674,253548.64,246868.19,237571.25,0.0,0.0,237222.42,631.4973,0.0,0.0,0.0,0.0,237222.42,631.4973,232477.97,231315.578125
4983,2003-07-27 14:00:00,149.0,0.0,149.0,28.85,4.98,0.0,50.770256,246.05322,36.170727,0.0,,149.0,0.0,146.4531,0.22636448,0.0,144.49547,0.0043734643,0.0,138.32018,0.0013935292,135.55513,135.55461,195286.42,31.91015,187659.81,182950.69,176330.17,0.0,0.0,176135.3,626.46436,0.0,0.0,0.0,0.0,176135.3,626.46436,172612.58,171749.515625
4984,2003-07-27 15:00:00,138.0,0.0,138.0,28.68,4.98,0.0,40.131382,259.4807,48.793125,0.0,,138.0,0.0,135.46718,0.209653,0.0,133.65639,0.004050591,0.0,127.94433,0.0012906512,125.3867,125.3867,180637.55,31.51061,172930.12,168826.7,162553.08,0.0,0.0,162386.69,625.85236,0.0,0.0,0.0,0.0,162386.69,625.85236,159138.95,158343.265625
4985,2003-07-27 16:00:00,344.0,258.0,219.0,28.19,4.98,0.0,29.045238,270.2396,61.494312,0.0,,344.0,122.874855,218.30333,0.5226133,122.83392,215.38528,0.010097126,116.10658,206.18037,0.0032172755,315.84436,315.8462,455022.1,35.32024,450801.25,434464.7,419201.72,0.0,0.0,418115.16,631.361,0.0,0.0,0.0,0.0,418115.16,631.361,409752.84,407704.09375
4986,2003-07-27 17:00:00,222.0,340.0,117.0,27.7,3.76,0.0,17.957933,279.88187,74.03653,0.0,,222.0,93.66145,114.15719,0.33726788,93.13625,112.631256,0.0065161684,80.86071,107.81774,0.002076265,184.90692,184.90984,266388.38,32.22117,259421.4,252702.28,241486.3,0.0,0.0,241120.1,625.58435,0.0,0.0,0.0,-0.026613306,241120.11,625.5877,236297.72,235116.21875
4987,2003-07-27 18:00:00,56.0,68.0,47.0,27.22,3.76,0.0,7.184515,289.32538,86.22205,0.0,,56.0,4.7416005,43.563854,0.085076585,4.587338,42.981537,0.0016437181,1.3356395,41.144638,0.0005237425,41.631187,41.63113,59975.773,28.23791,53153.19,52508.656,50637.402,0.0,0.0,50620.164,606.4557,0.0,0.0,0.0,4.7011123,50615.465,607.2303,49603.156,49355.140625
4988,2003-07-27 19:00:00,1.0,9.0,1.0,25.64,3.76,0.0,-2.968051,299.22797,90.0,0.0,,1.0,0.0,1.0668901,0.0015192247,0.0,1.0526291,0.0,0.0,1.0076429,0.0,0.98749006,0.9874773,1422.6027,25.664145,151.00992,151.08986,150.70703,0.0,0.0,150.7037,129.7716,0.0,0.0,0.0,150.7037,0.0,550.0,0.0,0.0
4989,2003-07-27 20:00:00,0.0,0.0,0.0,24.07,2.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4990,2003-07-27 21:00:00,0.0,0.0,0.0,22.49,2.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4991,2003-07-27 22:00:00,0.0,0.0,0.0,21.53,2.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992,2003-07-27 23:00:00,0.0,0.0,0.0,20.58,6.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4993,2003-07-28 00:00:00,0.0,0.0,0.0,19.62,6.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4994,2003-07-28 01:00:00,0.0,0.0,0.0,19.41,6.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4995,2003-07-28 02:00:00,0.0,0.0,0.0,19.2,2.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4996,2003-07-28 03:00:00,0.0,0.0,0.0,18.99,2.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4997,2003-07-28 04:00:00,1.0,0.0,1.0,17.5,2.77,0.0,-2.736507,61.142754,90.0,0.0,,1.0,0.0,1.066657,0.0015192247,0.0,1.0523989,0.0,0.0,1.0074227,0.0,0.9872742,0.9872649,1422.3085,17.525772,150.96454,150.0638,149.66743,0.0,0.0,149.66412,129.31209,0.0,0.0,0.0,149.66412,0.0,550.0,0.0,0.0
4998,2003-07-28 05:00:00,36.0,0.0,36.0,16.01,3.55,0.0,7.431849,71.042595,85.8881,0.0,,36.0,0.0,34.93493,0.05469209,0.0,34.467953,0.0010566759,0.0,32.9949,0.00033669162,32.33533,32.335392,46583.973,16.811632,40199.055,41410.027,39894.6,0.0,0.0,39884.66,627.69073,0.0,0.0,0.0,0.0,39884.66,627.69073,39086.97,38891.53515625
4999,2003-07-28 06:00:00,89.0,0.0,89.0,14.52,3.55,0.0,18.210958,80.504364,73.69101,0.0,,89.0,0.0,86.87926,0.13521099,0.0,85.71795,0.0026123377,0.0,82.05463,0.0008323765,80.414345,80.41351,115847.03,16.513546,108151.1,111500.99,107419.66,0.0,0.0,107352.586,652.70013,0.0,0.0,0.0,0.0,107352.586,652.70013,105205.54,104679.5078125
5000,2003-07-28 07:00:00,76.0,0.0,76.0,14.75,3.55,0.0,29.29302,90.19287,61.14494,0.0,,76.0,0.0,74.4364,0.115461074,0.0,73.441414,0.0022307604,0.0,70.30275,0.0007107934,68.89739,68.89705,99256.34,16.458038,91703.76,94575.266,91119.984,0.0,0.0,91071.32,649.5586,0.0,0.0,0.0,0.0,91071.32,649.5586,89249.89,88803.640625
5001,2003-07-28 08:00:00,120.0,0.0,120.0,14.98,1.19,0.0,40.35865,101.04046,48.449493,0.0,,120.0,0.0,117.72751,0.18230696,0.0,116.153854,0.0035222531,0.0,111.18979,0.0011223054,108.967094,108.96737,156982.69,18.141212,149199.48,152896.69,147245.8,0.0,0.0,147121.53,656.177,0.0,0.0,0.0,0.0,147121.53,656.177,144179.1,143458.203125
5002,2003-07-28 09:00:00,204.0,2.0,202.0,15.21,1.19,0.0,50.950294,114.626595,35.850594,0.0,,204.0,2.0874255,199.00194,0.30992183,2.0874255,196.34189,0.0059878305,2.0630302,187.95084,0.0019079192,186.21545,186.21587,268270.7,20.61224,261322.78,265371.4,255509.42,0.0,0.0,255140.39,659.85565,0.0,0.0,0.0,0.0,255140.39,659.85565,250037.58,248787.390625
5003,2003-07-28 10:00:00,323.0,16.0,309.0,16.54,1.19,0.0,60.17623,133.88803,23.886595,0.0,,323.0,14.755053,306.08792,0.49070957,14.755053,301.99646,0.009480732,14.685944,289.09006,0.003020872,297.70346,297.70526,428888.06,25.176617,424246.34,423952.4,408740.97,0.0,0.0,407784.5,655.8937,0.0,0.0,0.0,0.0,407784.5,655.8937,399628.8,397630.6875
5004,2003-07-28 11:00:00,461.0,108.0,362.0,17.87,1.38,0.0,66.09757,162.81615,14.625055,0.0,,461.0,104.77842,369.97256,0.70036256,104.77842,365.02716,0.013531323,104.60299,349.427,0.0043115234,444.9536,444.9513,641021.7,30.614565,639816.5,627356.7,604209.5,0.0,0.0,602070.9,647.3591,0.0,0.0,0.0,0.0,602070.9,647.3591,590029.44,587079.3125
5005,2003-07-28 12:00:00,202.0,9.0,194.0,19.2,1.38,0.0,65.984886,198.21306,14.837535,0.0,,202.0,8.466086,191.34995,0.3068834,8.466086,188.79218,0.005929126,8.451486,180.72377,0.001889214,185.3936,185.39246,267085.66,24.510122,260124.19,260562.95,250783.5,0.0,0.0,250418.66,651.38354,0.0,0.0,0.0,0.0,250418.66,651.38354,245410.28,244183.21875
5006,2003-07-28 13:00:00,488.0,112.0,391.0,20.2,1.38,0.0,59.906113,226.79152,24.276516,0.0,,488.0,102.1983,398.44116,0.74138165,102.1983,393.1152,0.01432383,101.70261,376.31467,0.0045640417,468.4614,468.46143,674890.06,33.617958,674206.1,654070.44,629388.1,0.0,0.0,627024.56,640.7461,0.0,0.0,0.0,0.0,627024.56,640.7461,614484.1,611411.6875
5007,2003-07-28 14:00:00,187.0,14.0,176.0,21.21,1.01,0.0,50.607086,245.7973,36.284374,0.0,,187.0,11.473664,173.19167,0.28409502,11.473664,170.87662,0.0054888446,11.335661,163.57387,0.0017489259,171.41306,171.41307,246946.14,26.2434,239761.73,238683.92,229846.34,0.0,0.0,229533.64,645.6642,0.0,0.0,0.0,0.0,229533.64,645.6642,224942.97,223818.265625
5008,2003-07-28 15:00:00,492.0,318.0,288.0,22.21,1.01,0.0,39.981865,259.25195,48.899048,0.0,,492.0,208.71236,291.39157,0.7474586,208.71236,287.49655,0.014441238,203.2736,275.2098,0.004601452,468.91824,468.91803,675541.06,35.97938,674866.8,649157.75,626202.9,0.0,0.0,623812.06,634.60034,0.0,0.0,0.0,0.0,623812.06,634.60034,611335.8,608279.125
5009,2003-07-28 16:00:00,292.0,121.0,233.0,21.9,1.01,0.0,28.899298,270.0357,61.60215,0.0,,292.0,58.062332,230.87335,0.44361362,58.04299,227.78728,0.008570816,54.84295,218.05234,0.002730943,267.44006,267.442,385290.3,29.753208,379964.12,373591.06,358925.44,0.0,0.0,358159.34,643.9235,0.0,0.0,0.0,0.0,358159.34,643.9235,350996.16,349241.1875
5010,2003-07-28 17:00:00,160.0,82.0,135.0,21.58,3.08,0.0,17.80853,279.69717,74.15228,0.0,,160.0,22.32247,137.12663,0.24307595,22.189863,135.29366,0.0046963375,19.236494,129.51163,0.0014964072,145.77463,145.77402,210010.34,25.307882,202487.61,202254.7,194092.22,0.0,0.0,193867.88,644.5318,0.0,0.0,0.0,0.0,193867.88,644.5318,189990.52,189040.5625
5011,2003-07-28 18:00:00,54.0,41.0,49.0,21.26,3.08,0.0,7.026331,289.15588,86.35047,0.0,,54.0,2.6017992,49.97025,0.082038134,2.517586,49.3023,0.0015850139,0.6658872,47.19527,0.00050503743,46.90443,46.9044,67573.305,22.459488,60554.0,61124.605,58791.066,0.0,0.0,58769.2,624.63824,0.0,0.0,0.0,0.0,58769.2,624.63824,57593.816,57305.84765625
5012,2003-07-28 19:00:00,1.0,5.0,1.0,20.5,3.08,0.0,-3.1393225,299.07254,90.0,0.0,,1.0,0.0,1.067067,0.0015192247,0.0,1.0528036,0.0,0.0,1.00781,0.0,0.9876538,0.987656,1422.8607,20.525257,151.10655,150.56699,150.1441,0.0,0.0,150.1408,129.47032,0.0,0.0,0.0,150.1408,0.0,550.0,0.0,0.0
5013,2003-07-28 20:00:00,0.0,0.0,0.0,19.74,3.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5014,2003-07-28 21:00:00,0.0,0.0,0.0,18.99,3.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5015,2003-07-28 22:00:00,0.0,0.0,0.0,18.59,3.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5016,2003-07-28 23:00:00,0.0,0.0,0.0,18.18,3.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5017,2003-07-29 00:00:00,0.0,0.0,0.0,17.78,3.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5018,2003-07-29 01:00:00,0.0,0.0,0.0,17.37,3.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5019,2003-07-29 02:00:00,0.0,0.0,0.0,16.96,3.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5020,2003-07-29 03:00:00,0.0,0.0,0.0,16.55,3.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5021,2003-07-29 04:00:00,1.0,8.0,1.0,16.39,3.55,0.0,-2.9018767,61.30722,90.0,0.0,,1.0,0.0,1.0668279,0.0015192247,0.0,1.0525676,0.0,0.0,1.0075841,0.0,0.9874324,0.9874337,1422.5441,16.41448,151.00777,149.9731,149.58266,0.0,0.0,149.57935,129.26796,0.0,0.0,0.0,149.57935,0.0,550.0,0.0,0.0
5022,2003-07-29 05:00:00,60.0,62.0,52.0,16.24,1.32,0.0,7.2797756,71.221,86.008934,0.0,,60.0,4.39419,48.060604,0.09115348,4.231957,47.41818,0.0017611266,1.4033966,45.39167,0.0005611527,45.859715,45.860104,66068.15,17.558857,59085.312,60709.867,58322.383,0.0,0.0,58301.605,636.81665,0.0,0.0,0.0,0.0,58301.605,636.81665,57135.574,56849.89453125
5023,2003-07-29 06:00:00,228.0,424.0,96.0,16.08,1.32,0.0,18.067583,80.69834,73.79918,0.0,,228.0,118.74899,94.359184,0.34638324,118.26772,93.09789,0.006692281,102.98655,89.11917,0.0021323801,188.2657,188.24881,271196.5,21.493708,264285.97,267549.7,255173.25,0.0,0.0,254795.31,652.94305,0.0,0.0,0.0,343.7902,254451.52,654.5939,249362.5,248115.6875
5024,2003-07-29 07:00:00,422.0,614.0,123.0,17.78,1.32,0.0,29.15269,90.407074,61.245438,0.0,,422.0,295.26807,125.879616,0.6411128,295.26807,124.19698,0.01238659,279.34207,118.88918,0.0039467737,390.27048,390.27005,562243.75,29.003487,559777.06,551971.1,532083.56,0.0,0.0,530435.8,649.77875,0.0,0.0,0.0,0.0,530435.8,649.77875,519827.1,517227.96875
5025,2003-07-29 08:00:00,598.0,716.0,136.0,19.48,0.88,0.0,40.21388,101.2814,48.548676,0.0,,598.0,473.69296,142.42583,0.9084964,473.69296,140.52203,0.017552562,461.5993,134.51654,0.0055928216,584.19904,584.19934,841619.06,36.785423,843160.56,808822.75,780526.6,0.0,0.0,776806.8,633.20264,0.0,0.0,0.0,0.0,776806.8,633.20264,761270.7,757464.3125
5026,2003-07-29 09:00:00,744.0,754.0,160.0,21.17,0.88,0.0,50.79026,114.89753,35.9588,0.0,,744.0,610.0801,168.4737,1.1303031,610.0801,166.22171,0.02183797,602.89874,159.1179,0.0069582933,746.7831,746.78217,1075860.9,43.291527,1078944.5,1010635.5,975045.56,0.0,0.0,968955.56,617.1129,0.0,0.0,0.0,0.0,968955.56,617.1129,949576.5,944828.5625
5027,2003-07-29 10:00:00,813.0,667.0,236.0,22.1,0.88,0.0,59.986164,134.16309,24.025362,0.0,,813.0,608.6257,250.04669,1.2351297,608.6257,246.70433,0.023863265,605.7392,236.16095,0.007603619,825.0696,825.0687,1188633.5,46.540565,1191537.4,1102543.8,1066285.5,0.0,0.0,1058816.9,608.35065,0.0,0.0,0.0,98.86631,1058718.1,608.9464,1037543.7,1032356.0
