Proposal Data:  Preliminary Proposal V2 - CA - Cash 
 
Proposal Date:,,,2021-10-14 
Tax Type:,,,Before Tax 
Owner Sector:,,,Commercial 
Federal Income Tax Rate:,,,0.21 
State Income Tax Rate:,,,0.08 
Discount Rate:,,,0.05 
Electricity Escalation Rate:,,,0.03 
 
Proposal Summary Table,,,"IRR - Term","LCOE PV Generation","Net Present Value","Payback Period","Total Payments","Total Incentives","Net Payments","Electric Bill Savings - Term","Upfront Payment" 
Cash Purchase,,,0.2457,0.0218,5968484.7995,3.768,2542125.6,1125399.0031,1416726.5969,15833210.038,2542125.6 
 
 
 
Facility 1 Data:  California 
 
Project Cost and Utility Data,,,,,Solar PV System Data,,,,,Energy Storage System Data,,,,,FacilityLocation,,,,,Rate Schedules 
7/18/2021,11:15,2803.21472,978.73611,0,0,1824.47861,, 
7/18/2021,11:30,2803.21472,995,0,0,1808.21472,, 
7/18/2021,11:45,2803.21472,995,0,0,1808.21472,, 
7/18/2021,12:00,2803.21472,995,0,0,1808.21472,, 
7/18/2021,12:15,2803.21472,995,0,0,1808.21472,, 
7/18/2021,12:30,2803.21472,995,0,0,1808.21472,, 
7/18/2021,12:45,2803.21472,995,0,0,1808.21472,, 
7/18/2021,13:00,2803.21472,995,0,0,1808.21472,, 
7/18/2021,13:15,2803.21472,995,0,0,1808.21472,, 
7/18/2021,13:30,2803.21472,995,0,0,1808.21472,, 
7/18/2021,13:45,2803.21472,995,0,0,1808.21472,, 
7/18/2021,14:00,2803.21472,995,0,0,1808.21472,, 
7/18/2021,14:15,2803.21472,995,0,0,1808.21472,, 
7/18/2021,14:30,2803.21472,995,0,0,1808.21472,, 
7/18/2021,14:45,2803.21472,991.44233,0,0,1811.77239,, 
7/18/2021,15:00,2803.21472,987.88466,0,0,1815.3300599999998,, 
7/18/2021,15:15,2803.21472,984.32698,0,0,1818.88774,, 
7/18/2021,15:30,2803.21472,980.76931,0,0,1822.4454099999998,, 
7/18/2021,15:45,2803.21472,931.70841,0,0,1871.50631,, 
7/18/2021,16:00,2803.21472,882.6475,0,0,1920.56722,, 
7/18/2021,16:15,2803.21472,833.58659,0,0,1969.62813,, 
7/18/2021,16:30,2803.21472,784.52569,0,0,2018.68903,, 
7/18/2021,16:45,2803.21472,719.48597,0,0,2083.72875,, 
7/18/2021,17:00,2803.21472,654.44625,0,0,2148.76847,, 
7/18/2021,17:15,2803.21472,589.40653,0,0,2213.8081899999997,, 
7/18/2021,17:30,2803.21472,524.36681,0,0,2278.84791,, 
7/18/2021,17:45,2803.21472,458.92377,0,0,2344.29095,, 
7/18/2021,18:00,2803.21472,393.48073,0,0,2409.7339899999997,, 
7/18/2021,18:15,2803.21472,328.0377,0,0,2475.17702,, 
7/18/2021,18:30,2803.21472,262.59466,0,0,2540.62006,, 
7/18/2021,18:45,2812.42358,206.74759,0,0,2605.67599,, 
7/18/2021,19:00,2821.63244,150.90052,0,0,2670.7319199999997,, 
7/18/2021,19:15,2830.8413,95.05345,0,0,2735.78785,, 
7/18/2021,19:30,2840.05016,39.20638,0,0,2800.8437799999997,, 
7/18/2021,19:45,2886.09447,29.40479,0,0,2856.68968,, 
7/18/2021,20:00,2932.13877,19.60319,0,0,2912.53558,, 
7/18/2021,20:15,2978.18307,9.8016,0,0,2968.3814700000003,, 
7/18/2021,20:30,3024.22738,0,0,0,3024.22738,, 
7/18/2021,20:45,3024.22738,0,0,0,3024.22738,, 
7/18/2021,21:00,3024.22738,0,0,0,3024.22738,, 
7/18/2021,21:15,3024.22738,0,0,0,3024.22738,, 
7/18/2021,21:30,3024.22738,0,0,0,3024.22738,, 
7/18/2021,21:45,3024.22738,0,0,0,3024.22738,, 
7/18/2021,22:00,3024.22738,0,0,0,3024.22738,, 
7/18/2021,22:15,3024.22738,0,0,0,3024.22738,, 
7/18/2021,22:30,3024.22738,0,0,0,3024.22738,, 
7/18/2021,22:45,3024.22738,0,0,0,3024.22738,, 
7/18/2021,23:00,3024.22738,0,0,0,3024.22738,, 
7/18/2021,23:15,3024.22738,0,0,0,3024.22738,, 
7/18/2021,23:30,3024.22738,0,0,0,3024.22738,, 
7/18/2021,23:45,3024.22738,0,0,0,3024.22738,, 
7/19/2021,00:00,3024.22738,0,0,0,3024.22738,, 
7/19/2021,00:15,3024.22738,0,0,0,3024.22738,, 
7/19/2021,00:30,3024.22738,0,0,0,3024.22738,, 
7/19/2021,00:45,3024.22738,0,0,0,3024.22738,, 
7/19/2021,01:00,3024.22738,0,0,0,3024.22738,, 
7/19/2021,01:15,3024.22738,0,0,0,3024.22738,, 
7/19/2021,01:30,3024.22738,0,0,0,3024.22738,, 
7/19/2021,01:45,3024.22738,0,0,0,3024.22738,, 
7/19/2021,02:00,3024.22738,0,0,0,3024.22738,, 
7/19/2021,02:15,3024.22738,0,0,0,3024.22738,, 
7/19/2021,02:30,3024.22738,0,0,0,3024.22738,, 
7/19/2021,02:45,3024.22738,0,0,0,3024.22738,, 
7/19/2021,03:00,3024.22738,0,0,0,3024.22738,, 
7/19/2021,03:15,3024.22738,0,0,0,3024.22738,, 
7/19/2021,03:30,3024.22738,0,0,0,3024.22738,, 
7/19/2021,03:45,3024.22738,0,0,0,3024.22738,, 
7/19/2021,04:00,3024.22738,0,0,0,3024.22738,, 
7/19/2021,04:15,3024.22738,0,0,0,3024.22738,, 
7/19/2021,04:30,3024.22738,0,0,0,3024.22738,, 
7/19/2021,04:45,3024.22738,0,0,0,3024.22738,, 
7/19/2021,05:00,3024.22738,0,0,0,3024.22738,, 
7/19/2021,05:15,3024.22738,0,0,0,3024.22738,, 
7/19/2021,05:30,3024.22738,0,0,0,3024.22738,, 
7/19/2021,05:45,2988.64679,3.60545,0,0,2985.0413399999998,, 
7/19/2021,06:00,2953.0662,7.2109,0,0,2945.8553,, 
7/19/2021,06:15,2917.48561,10.81635,0,0,2906.66926,, 
7/19/2021,06:30,2881.90502,14.4218,0,0,2867.48322,, 
7/19/2021,06:45,3008.78402,29.37174,0,0,2979.41228,, 
7/19/2021,07:00,3135.66302,44.32168,0,0,3091.34134,, 
7/19/2021,07:15,3262.54203,59.27162,0,0,3203.27041,, 
7/19/2021,07:30,3389.42103,74.22155,0,0,3315.1994799999998,, 
7/19/2021,07:45,3510.30995,90.71619,0,0,3419.5937599999997,, 
7/19/2021,08:00,3631.19888,107.21082,0,0,3523.98806,, 
7/19/2021,08:15,3752.0878,123.70545,0,0,3628.38235,, 
7/19/2021,08:30,3872.97672,140.20008,0,0,3732.77664,, 
7/19/2021,08:45,3949.81016,168.56459,0,0,3781.24557,, 
7/19/2021,09:00,4026.64359,196.92909,0,0,3829.7145,, 
7/19/2021,09:15,4087.57755,225.2936,0,0,3862.28395,, 
7/19/2021,09:30,4177.6705,253.65811,0,0,3924.0123900000003,, 
7/19/2021,09:45,4173.05724,404.78308,0,0,3768.27416,, 
7/19/2021,10:00,4172.16421,555.90805,0,0,3616.25616,, 
7/19/2021,10:15,4172.96983,707.03303,0,0,3465.9368,, 
7/19/2021,10:30,4174.34629,858.158,0,0,3316.1882900000005,, 
7/19/2021,10:45,4174.70327,892.3685,0,0,3282.33477,, 
7/19/2021,11:00,4174.67162,926.579,0,0,3248.0926200000004,, 
7/19/2021,11:15,4174.07866,960.7895,0,0,3213.2891600000003,, 
7/19/2021,11:30,4172.89486,995,0,0,3177.8948600000003,, 
7/19/2021,11:45,4104.97051,995,0,0,3109.97051,, 
7/19/2021,12:00,4039.10027,995,0,0,3044.10027,, 
7/19/2021,12:15,3977.4734,995,0,0,2982.4734,, 
7/19/2021,12:30,3927.8803,995,0,0,2932.8803,, 
7/19/2021,12:45,3999.11391,995,0,0,3004.11391,, 
7/19/2021,13:00,4070.34752,995,0,0,3075.34752,, 
7/19/2021,13:15,3919.87622,995,0,0,2924.87622,, 
7/19/2021,13:30,3856.30926,995,0,0,2861.30926,, 
7/19/2021,13:45,3785.44755,995,0,0,2790.44755,, 
7/19/2021,14:00,3744.32752,995,0,0,2749.32752,, 
7/19/2021,14:15,3722.68178,995,0,0,2727.68178,, 
7/19/2021,14:30,3714.06761,995,0,0,2719.06761,, 
7/19/2021,14:45,3715.83762,988.83141,0,0,2727.0062099999996,, 
7/19/2021,15:00,3722.06437,982.66281,0,0,2739.4015600000002,, 
7/19/2021,15:15,3730.54185,976.49422,0,0,2754.04763,, 
7/19/2021,15:30,3739.82603,970.32563,0,0,2769.5004,, 
7/19/2021,15:45,3730.27192,921.45363,0,0,2808.81829,, 
7/19/2021,16:00,3719.73337,872.58163,0,0,2847.15174,, 
7/19/2021,16:15,3707.96238,823.70963,0,0,2884.25275,, 
7/19/2021,16:30,3694.73424,774.83763,0,0,2919.8966100000002,, 
7/19/2021,16:45,3340.6161,713.93716,0,0,2626.6789400000002,, 
7/19/2021,17:00,3246.53165,653.03669,0,0,2593.49496,, 
7/19/2021,17:15,3018.46768,592.13622,0,0,2426.3314600000003,, 
7/19/2021,17:30,2545.87992,531.23575,0,0,2014.6441699999998,, 
7/19/2021,17:45,2300.86334,462.53289,0,0,1838.33045,, 
7/19/2021,18:00,2019.19704,393.83002,0,0,1625.3670200000001,, 
7/19/2021,18:15,1694.50078,325.12716,0,0,1369.37362,, 
7/19/2021,18:30,1319.69471,256.4243,0,0,1063.27041,, 
7/19/2021,18:45,1087.3713,201.65872,0,0,885.71258,, 
7/19/2021,19:00,1087.3713,146.89315,0,0,940.47815,, 
7/19/2021,19:15,1712.90793,92.12758,0,0,1620.78035,, 
7/19/2021,19:30,1880.10606,37.36201,0,0,1842.74405,, 
7/19/2021,19:45,1979.12045,28.02151,0,0,1951.0989399999999,, 
7/19/2021,20:00,2105.26913,18.681,0,0,2086.58813,, 
7/19/2021,20:15,2248.90808,9.3405,0,0,2239.5675800000004,, 
7/19/2021,20:30,2361.53616,0,0,0,2361.53616,, 
7/19/2021,20:45,2386.63643,0,0,0,2386.63643,, 
7/19/2021,21:00,2385.00888,0,0,0,2385.00888,, 
7/19/2021,21:15,2364.53919,0,0,0,2364.53919,, 
7/19/2021,21:30,2335.96132,0,0,0,2335.96132,, 
7/19/2021,21:45,2315.21306,0,0,0,2315.21306,, 
7/19/2021,22:00,2325.71441,0,0,0,2325.71441,, 
7/19/2021,22:15,2403.41695,0,0,0,2403.41695,, 
7/19/2021,22:30,2605.46733,0,0,0,2605.46733,, 
7/19/2021,22:45,3024.22738,0,0,0,3024.22738,, 
7/19/2021,23:00,3024.22738,0,0,0,3024.22738,, 
7/19/2021,23:15,3024.22738,0,0,0,3024.22738,, 
7/19/2021,23:30,3024.22738,0,0,0,3024.22738,, 
7/19/2021,23:45,3024.22738,0,0,0,3024.22738,, 
7/20/2021,00:00,3024.22738,0,0,0,3024.22738,, 
7/20/2021,00:15,3024.22738,0,0,0,3024.22738,, 
7/20/2021,00:30,3024.22738,0,0,0,3024.22738,, 
7/20/2021,00:45,3024.22738,0,0,0,3024.22738,, 
7/20/2021,01:00,3024.22738,0,0,0,3024.22738,, 
7/20/2021,01:15,3024.22738,0,0,0,3024.22738,, 
7/20/2021,01:30,3024.22738,0,0,0,3024.22738,, 
7/20/2021,01:45,3024.22738,0,0,0,3024.22738,, 
7/20/2021,02:00,3024.22738,0,0,0,3024.22738,, 
7/20/2021,02:15,3024.22738,0,0,0,3024.22738,, 
7/20/2021,02:30,3024.22738,0,0,0,3024.22738,, 
7/20/2021,02:45,3024.22738,0,0,0,3024.22738,, 
7/20/2021,03:00,3024.22738,0,0,0,3024.22738,, 
7/20/2021,03:15,3024.22738,0,0,0,3024.22738,, 
7/20/2021,03:30,3024.22738,0,0,0,3024.22738,, 
7/20/2021,03:45,3024.22738,0,0,0,3024.22738,, 
7/20/2021,04:00,3024.22738,0,0,0,3024.22738,, 
7/20/2021,04:15,3024.22738,0,0,0,3024.22738,, 
7/20/2021,04:30,3024.22738,0,0,0,3024.22738,, 
7/20/2021,04:45,3024.22738,0,0,0,3024.22738,, 
7/20/2021,05:00,3024.22738,0,0,0,3024.22738,, 
7/20/2021,05:15,3024.22738,0,0,0,3024.22738,, 
7/20/2021,05:30,3024.22738,0,0,0,3024.22738,, 
7/20/2021,05:45,2988.64679,3.34073,0,0,2985.30606,, 
7/20/2021,06:00,2953.0662,6.68145,0,0,2946.38475,, 
7/20/2021,06:15,2917.48561,10.02218,0,0,2907.4634300000002,, 
7/20/2021,06:30,2881.90502,13.3629,0,0,2868.54212,, 
7/20/2021,06:45,3008.78402,25.21787,0,0,2983.56615,, 
7/20/2021,07:00,3135.66302,37.07284,0,0,3098.59018,, 
7/20/2021,07:15,3262.54203,48.9278,0,0,3213.61423,, 
7/20/2021,07:30,3389.42103,60.78277,0,0,3328.63826,, 
7/20/2021,07:45,3510.12582,91.45683,0,0,3418.66899,, 
7/20/2021,08:00,3630.83061,122.13088,0,0,3508.69973,, 
7/20/2021,08:15,3751.5354,152.80494,0,0,3598.73046,, 
7/20/2021,08:30,3872.24019,183.479,0,0,3688.76119,, 
7/20/2021,08:45,3949.29603,258.25532,0,0,3691.04071,, 
7/20/2021,09:00,4026.35188,333.03164,0,0,3693.32024,, 
7/20/2021,09:15,4087.58689,407.80796,0,0,3679.77893,, 
7/20/2021,09:30,4177.98722,482.58428,0,0,3695.40294,, 
7/20/2021,09:45,4173.40487,515.44257,0,0,3657.9623,, 
7/20/2021,10:00,4172.53495,548.30086,0,0,3624.2340900000004,, 
7/20/2021,10:15,4173.35983,581.15915,0,0,3592.2006800000004,, 
7/20/2021,10:30,4174.75397,614.01744,0,0,3560.7365299999997,, 
7/20/2021,10:45,4175.5053,708.34305,0,0,3467.16225,, 
7/20/2021,11:00,4175.87562,802.66866,0,0,3373.2069599999995,, 
7/20/2021,11:15,4175.69578,896.99427,0,0,3278.70151,, 
7/20/2021,11:30,4174.93995,991.31988,0,0,3183.62007,, 
7/20/2021,11:45,4107.43641,992.23991,0,0,3115.1965,, 
7/20/2021,12:00,4041.93558,993.15994,0,0,3048.77564,, 
7/20/2021,12:15,3980.34227,994.07997,0,0,2986.2623000000003,, 
7/20/2021,12:30,3931.21791,995,0,0,2936.21791,, 
7/20/2021,12:45,4004.86826,995,0,0,3009.86826,, 
7/20/2021,13:00,4078.5186,995,0,0,3083.5186,, 
7/20/2021,13:15,3928.87458,995,0,0,2933.87458,, 
7/20/2021,13:30,3864.5737,995,0,0,2869.5737,, 
7/20/2021,13:45,3796.50554,995,0,0,2801.50554,, 
7/20/2021,14:00,3758.88418,995,0,0,2763.88418,, 
7/20/2021,14:15,3744.15545,995,0,0,2749.15545,, 
7/20/2021,14:30,3742.56054,995,0,0,2747.56054,, 
7/20/2021,14:45,3741.20283,993.1898,0,0,2748.01303,, 
7/20/2021,15:00,3744.01819,991.37959,0,0,2752.6385999999998,, 
7/20/2021,15:15,3748.86111,989.56939,0,0,2759.2917199999997,, 
7/20/2021,15:30,3754.31423,987.75919,0,0,2766.55504,, 
7/20/2021,15:45,3746.00423,935.39,0,0,2810.61423,, 
7/20/2021,16:00,3736.73971,883.02081,0,0,2853.7189,, 
7/20/2021,16:15,3726.28036,830.65163,0,0,2895.6287300000004,, 
7/20/2021,16:30,3714.41058,778.28244,0,0,2936.1281400000003,, 
7/20/2021,16:45,3364.15156,713.46248,0,0,2650.6890799999996,, 
7/20/2021,17:00,3274.79641,648.64253,0,0,2626.15388,, 
7/20/2021,17:15,3029.65837,583.82258,0,0,2445.83579,, 
7/20/2021,17:30,2554.44492,519.00263,0,0,2035.44229,, 
7/20/2021,17:45,2308.70212,455.33352,0,0,1853.3685999999998,, 
7/20/2021,18:00,2025.89279,391.66442,0,0,1634.22837,, 
7/20/2021,18:15,1699.56413,327.99532,0,0,1371.56881,, 
7/20/2021,18:30,1322.55577,264.32622,0,0,1058.22955,, 
7/20/2021,18:45,1087.3713,207.91525,0,0,879.45605,, 
7/20/2021,19:00,1087.3713,151.50429,0,0,935.86701,, 
7/20/2021,19:15,1712.90793,95.09332,0,0,1617.8146100000001,, 
7/20/2021,19:30,1880.10606,38.68236,0,0,1841.4237,, 
7/20/2021,19:45,1979.12045,29.01177,0,0,1950.1086799999998,, 
7/20/2021,20:00,2105.26913,19.34118,0,0,2085.9279500000002,, 
7/20/2021,20:15,2248.90808,9.67059,0,0,2239.23749,, 
7/20/2021,20:30,2361.53616,0,0,0,2361.53616,, 
7/20/2021,20:45,2386.63643,0,0,0,2386.63643,, 
7/20/2021,21:00,2385.00888,0,0,0,2385.00888,, 
7/20/2021,21:15,2364.53919,0,0,0,2364.53919,, 
7/20/2021,21:30,2335.96132,0,0,0,2335.96132,, 
7/20/2021,21:45,2315.21306,0,0,0,2315.21306,, 
7/20/2021,22:00,2325.71441,0,0,0,2325.71441,, 
7/20/2021,22:15,2403.41695,0,0,0,2403.41695,, 
7/20/2021,22:30,2605.46733,0,0,0,2605.46733,, 
7/20/2021,22:45,3024.22738,0,0,0,3024.22738,, 
7/20/2021,23:00,3024.22738,0,0,0,3024.22738,, 
7/20/2021,23:15,3024.22738,0,0,0,3024.22738,, 
7/20/2021,23:30,3024.22738,0,0,0,3024.22738,, 
7/20/2021,23:45,3024.22738,0,0,0,3024.22738,, 
7/21/2021,00:00,3024.22738,0,0,0,3024.22738,, 
7/21/2021,00:15,3024.22738,0,0,0,3024.22738,, 
7/21/2021,00:30,3024.22738,0,0,0,3024.22738,, 
7/21/2021,00:45,3024.22738,0,0,0,3024.22738,, 
7/21/2021,01:00,3024.22738,0,0,0,3024.22738,, 
7/21/2021,01:15,3024.22738,0,0,0,3024.22738,, 
7/21/2021,01:30,3024.22738,0,0,0,3024.22738,, 
7/21/2021,01:45,3024.22738,0,0,0,3024.22738,, 
7/21/2021,02:00,3024.22738,0,0,0,3024.22738,, 
7/21/2021,02:15,3024.22738,0,0,0,3024.22738,, 
7/21/2021,02:30,3024.22738,0,0,0,3024.22738,, 
7/21/2021,02:45,3024.22738,0,0,0,3024.22738,, 
7/21/2021,03:00,3024.22738,0,0,0,3024.22738,, 
7/21/2021,03:15,3024.22738,0,0,0,3024.22738,, 
7/21/2021,03:30,3024.22738,0,0,0,3024.22738,, 
7/21/2021,03:45,3024.22738,0,0,0,3024.22738,, 
7/21/2021,04:00,3024.22738,0,0,0,3024.22738,, 
7/21/2021,04:15,3024.22738,0,0,0,3024.22738,, 
7/21/2021,04:30,3024.22738,0,0,0,3024.22738,, 
7/21/2021,04:45,3024.22738,0,0,0,3024.22738,, 
7/21/2021,05:00,3024.22738,0,0,0,3024.22738,, 
7/21/2021,05:15,3024.22738,0,0,0,3024.22738,, 
7/21/2021,05:30,3024.22738,0,0,0,3024.22738,, 
7/21/2021,05:45,2988.64679,3.61348,0,0,2985.03331,, 
7/21/2021,06:00,2953.0662,7.22696,0,0,2945.8392400000002,, 
7/21/2021,06:15,2917.48561,10.84044,0,0,2906.6451700000002,, 
7/21/2021,06:30,2881.90502,14.45392,0,0,2867.4511,, 
7/21/2021,06:45,3008.78402,33.20573,0,0,2975.57829,, 
7/21/2021,07:00,3135.66302,51.95754,0,0,3083.70548,, 
7/21/2021,07:15,3262.54203,70.70934,0,0,3191.83269,, 
7/21/2021,07:30,3389.42103,89.46115,0,0,3299.95988,, 
7/21/2021,07:45,3511.43131,133.7579,0,0,3377.67341,, 
7/21/2021,08:00,3633.44159,178.05465,0,0,3455.38694,, 
7/21/2021,08:15,3755.45187,222.3514,0,0,3533.10047,, 
7/21/2021,08:30,3877.46215,266.64816,0,0,3610.8139899999996,, 
7/21/2021,08:45,3954.11402,371.63774,0,0,3582.47628,, 
7/21/2021,09:00,4030.76589,476.62733,0,0,3554.1385600000003,, 
7/21/2021,09:15,4092.66165,581.61691,0,0,3511.0447400000003,, 
7/21/2021,09:30,4183.43618,686.6065,0,0,3496.82968,, 
7/21/2021,09:45,4178.4274,748.12148,0,0,3430.30592,, 
7/21/2021,10:00,4176.98507,809.63647,0,0,3367.3486,, 
7/21/2021,10:15,4177.17165,871.15145,0,0,3306.0202000000004,, 
7/21/2021,10:30,4177.90153,932.66644,0,0,3245.23509,, 
7/21/2021,10:45,4178.29684,948.24983,0,0,3230.0470100000002,, 
7/21/2021,11:00,4178.31477,963.83322,0,0,3214.48155,, 
7/21/2021,11:15,4177.78756,979.41661,0,0,3198.3709499999995,, 
7/21/2021,11:30,4176.68642,995,0,0,3181.68642,, 
7/21/2021,11:45,4108.58349,995,0,0,3113.58349,, 
7/21/2021,12:00,4042.48823,995,0,0,3047.48823,, 
7/21/2021,12:15,3980.24049,995,0,0,2985.24049,, 
7/21/2021,12:30,3930.2609,995,0,0,2935.2609,, 
7/21/2021,12:45,4001.43663,995,0,0,3006.43663,, 
7/21/2021,13:00,4072.61236,995,0,0,3077.61236,, 
7/21/2021,13:15,3922.37406,995,0,0,2927.37406,, 
7/21/2021,13:30,3861.59069,995,0,0,2866.59069,, 
7/21/2021,13:45,3783.49468,995,0,0,2788.49468,, 
7/21/2021,14:00,3733.81428,995,0,0,2738.81428,, 
7/21/2021,14:15,3702.83397,995,0,0,2707.83397,, 
7/21/2021,14:30,3683.76591,995,0,0,2688.76591,, 
7/21/2021,14:45,3671.18759,991.95222,0,0,2679.23537,, 
7/21/2021,15:00,3662.64834,988.90444,0,0,2673.7439000000004,, 
7/21/2021,15:15,3656.0019,985.85666,0,0,2670.1452400000003,, 
7/21/2021,15:30,3649.79477,982.80888,0,0,2666.98589,, 
7/21/2021,15:45,3640.83144,930.33997,0,0,2710.49147,, 
7/21/2021,16:00,3631.03473,877.87106,0,0,2753.16367,, 
7/21/2021,16:15,3620.14883,825.40216,0,0,2794.74667,, 
7/21/2021,16:30,3607.93207,772.93325,0,0,2834.99882,, 
7/21/2021,16:45,3303.98996,714.18089,0,0,2589.80907,, 
7/21/2021,17:00,3214.23942,655.42853,0,0,2558.8108899999997,, 
7/21/2021,17:15,3007.09423,596.67617,0,0,2410.41806,, 
7/21/2021,17:30,2547.94474,537.92381,0,0,2010.02093,, 
7/21/2021,17:45,2302.75309,468.37878,0,0,1834.3743100000002,, 
7/21/2021,18:00,2020.81123,398.83374,0,0,1621.97749,, 
7/21/2021,18:15,1695.72144,329.28871,0,0,1366.43273,, 
7/21/2021,18:30,1320.38445,259.74367,0,0,1060.64078,, 
7/21/2021,18:45,1087.3713,201.70338,0,0,885.66792,, 
7/21/2021,19:00,1087.3713,143.66309,0,0,943.70821,, 
7/21/2021,19:15,1712.90793,85.6228,0,0,1627.28513,, 
7/21/2021,19:30,1880.10606,27.58251,0,0,1852.5235500000001,, 
7/21/2021,19:45,1979.12045,20.68688,0,0,1958.43357,, 
7/21/2021,20:00,2105.26913,13.79125,0,0,2091.47788,, 
7/21/2021,20:15,2248.90808,6.89563,0,0,2242.01245,, 
7/21/2021,20:30,2361.53616,0,0,0,2361.53616,, 
7/21/2021,20:45,2386.63643,0,0,0,2386.63643,, 
7/21/2021,21:00,2385.00888,0,0,0,2385.00888,, 
7/21/2021,21:15,2364.53919,0,0,0,2364.53919,, 
7/21/2021,21:30,2335.96132,0,0,0,2335.96132,, 
7/21/2021,21:45,2315.21306,0,0,0,2315.21306,, 
7/21/2021,22:00,2325.71441,0,0,0,2325.71441,, 
7/21/2021,22:15,2403.41695,0,0,0,2403.41695,, 
7/21/2021,22:30,2605.46733,0,0,0,2605.46733,, 
7/21/2021,22:45,3024.22738,0,0,0,3024.22738,, 
7/21/2021,23:00,3024.22738,0,0,0,3024.22738,, 
7/21/2021,23:15,3024.22738,0,0,0,3024.22738,, 
7/21/2021,23:30,3024.22738,0,0,0,3024.22738,, 
7/21/2021,23:45,3024.22738,0,0,0,3024.22738,, 
7/22/2021,00:00,3024.22738,0,0,0,3024.22738,, 
7/22/2021,00:15,3024.22738,0,0,0,3024.22738,, 
7/22/2021,00:30,3024.22738,0,0,0,3024.22738,, 
7/22/2021,00:45,3024.22738,0,0,0,3024.22738,, 
7/22/2021,01:00,3024.22738,0,0,0,3024.22738,, 
7/22/2021,01:15,3024.22738,0,0,0,3024.22738,, 
7/22/2021,01:30,3024.22738,0,0,0,3024.22738,, 
7/22/2021,01:45,3024.22738,0,0,0,3024.22738,, 
7/22/2021,02:00,3024.22738,0,0,0,3024.22738,, 
7/22/2021,02:15,3024.22738,0,0,0,3024.22738,, 
7/22/2021,02:30,3024.22738,0,0,0,3024.22738,, 
7/22/2021,02:45,3024.22738,0,0,0,3024.22738,, 
7/22/2021,03:00,3024.22738,0,0,0,3024.22738,, 
7/22/2021,03:15,3024.22738,0,0,0,3024.22738,, 
7/22/2021,03:30,3024.22738,0,0,0,3024.22738,, 
7/22/2021,03:45,3024.22738,0,0,0,3024.22738,, 
7/22/2021,04:00,3024.22738,0,0,0,3024.22738,, 
7/22/2021,04:15,3024.22738,0,0,0,3024.22738,, 
7/22/2021,04:30,3024.22738,0,0,0,3024.22738,, 
7/22/2021,04:45,3024.22738,0,0,0,3024.22738,, 
7/22/2021,05:00,3024.22738,0,0,0,3024.22738,, 
7/22/2021,05:15,3024.22738,0,0,0,3024.22738,, 
7/22/2021,05:30,3024.22738,0,0,0,3024.22738,, 
7/22/2021,05:45,2988.64679,4.15427,0,0,2984.49252,, 
7/22/2021,06:00,2953.0662,8.30854,0,0,2944.75766,, 
7/22/2021,06:15,2917.48561,12.4628,0,0,2905.0228100000004,, 
7/22/2021,06:30,2881.90502,16.61707,0,0,2865.2879500000004,, 
7/22/2021,06:45,3008.78402,29.35918,0,0,2979.42484,, 
7/22/2021,07:00,3135.66302,42.10129,0,0,3093.56173,, 
7/22/2021,07:15,3262.54203,54.84339,0,0,3207.69864,, 
7/22/2021,07:30,3389.42103,67.5855,0,0,3321.83553,, 
7/22/2021,07:45,3510.60662,101.26396,0,0,3409.3426600000003,, 
7/22/2021,08:00,3631.79222,134.94241,0,0,3496.8498099999997,, 
7/22/2021,08:15,3752.97781,168.62087,0,0,3584.3569399999997,, 
7/22/2021,08:30,3874.1634,202.29933,0,0,3671.86407,, 
7/22/2021,08:45,3950.95937,314.59021,0,0,3636.36916,, 
7/22/2021,09:00,4027.75534,426.8811,0,0,3600.87424,, 
7/22/2021,09:15,4088.9383,539.17199,0,0,3549.76631,, 
7/22/2021,09:30,4179.23017,651.46288,0,0,3527.76729,, 
7/22/2021,09:45,4174.45832,720.07923,0,0,3454.3790899999995,, 
7/22/2021,10:00,4173.36583,788.69559,0,0,3384.6702399999995,, 
7/22/2021,10:15,4173.95353,857.31195,0,0,3316.6415799999995,, 
7/22/2021,10:30,4175.10447,925.92831,0,0,3249.17616,, 
7/22/2021,10:45,4175.48548,943.19623,0,0,3232.2892500000003,, 
7/22/2021,11:00,4175.48092,960.46416,0,0,3215.01676,, 
7/22/2021,11:15,4174.91939,977.73208,0,0,3197.1873100000003,, 
7/22/2021,11:30,4173.77174,995,0,0,3178.77174,, 
7/22/2021,11:45,4105.52875,995,0,0,3110.5287500000004,, 
7/22/2021,12:00,4039.3535,995,0,0,3044.3535,, 
7/22/2021,12:15,3977.47431,995,0,0,2982.47431,, 
7/22/2021,12:30,3927.4812,995,0,0,2932.4812,, 
7/22/2021,12:45,3998.56557,995,0,0,3003.56557,, 
7/22/2021,13:00,4069.64993,995,0,0,3074.64993,, 
7/22/2021,13:15,3920.22487,995,0,0,2925.22487,, 
7/22/2021,13:30,3857.67932,995,0,0,2862.67932,, 
7/22/2021,13:45,3782.81059,995,0,0,2787.81059,, 
7/22/2021,14:00,3736.90939,995,0,0,2741.90939,, 
7/22/2021,14:15,3710.0146,995,0,0,2715.0146,, 
7/22/2021,14:30,3695.20537,995,0,0,2700.20537,, 
7/22/2021,14:45,3691.81232,987.16155,0,0,2704.65077,, 
7/22/2021,15:00,3692.72755,979.32309,0,0,2713.40446,, 
7/22/2021,15:15,3696.21834,971.48464,0,0,2724.7336999999998,, 
